Draft_Year,Round,Pick_Number,Team,Player,Position,Age,Last_Season,All_Pro_Selections,Pro_Bowl_Selections,Games_Started,Weighted_AV,Draft_Rookie_AV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,Column_27
1993,2,46,DAL,Kevin Williams,WR,22,2000,0,0,2,27,17,121,0,0,0,0,0,34,167,2,178,2314,7,,,Miami (FL),College Stats
1993,2,47,HOU,Micheal Barrow,LB,23,2005,0,0,10,60,20,173,0,0,0,0,0,0,0,0,0,0,0,2,43.0,Miami (FL),College Stats
1993,2,48,SFO,Adrian Hardy,DB,23,1995,0,0,0,3,1,36,0,0,0,0,0,0,0,0,0,0,0,,,Northwestern St. (LA),
1993,2,49,IND,Roosevelt Potts,RB,22,1998,0,0,4,16,14,71,0,0,0,0,0,359,1475,1,106,863,4,,,La-Monroe,
1993,2,50,PHI,Victor Bailey,WR,23,1996,0,0,1,8,8,34,0,0,0,0,0,0,0,0,62,868,2,,,Missouri,College Stats
1993,2,51,NWE,Todd Rucci,G,23,1999,0,0,5,35,35,85,0,0,0,0,0,0,0,0,0,0,0,,,Penn St.,
1993,2,52,MIN,Qadry Ismail,WR,22,2002,0,0,4,39,12,137,0,0,0,0,0,5,25,0,353,5137,33,,,Syracuse,College Stats
1993,2,53,NOR,Reggie Freeman,LB,23,1993,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,,,Florida St.,
1993,2,54,DAL,Darrin Smith,LB,23,2004,0,0,10,55,23,156,0,0,0,0,0,0,0,0,0,0,0,11,24.0,Miami (FL),College Stats
1993,2,55,BUF,John Parrella,DT,23,2004,0,0,7,46,1,172,0,0,0,0,0,0,0,0,0,0,0,,26.5,Nebraska,
1993,2,56,NWE,Vincent Brisby,WR,22,2000,0,0,3,25,25,86,0,0,0,0,0,0,0,0,221,3202,14,,,La-Monroe,
1993,3,57,MIN,John Gerak,G,23,1997,0,0,3,15,8,63,0,0,0,0,0,0,0,0,1,3,0,,,Penn St.,College Stats
1993,3,58,RAI,Billy Joe Hobert,QB,22,1999,0,0,0,7,3,29,275,527,3371,23,25,33,121,1,0,0,0,,,Washington,College Stats
1993,3,59,CIN,Steve Tovar,LB,23,2000,0,0,3,29,25,121,0,0,0,0,0,0,0,0,0,0,0,7,8.0,Ohio St.,College Stats
1993,3,60,TAM,Lamar Thomas,WR,23,1998,0,0,1,12,3,73,0,0,0,0,0,1,5,0,106,1558,10,,,Miami (FL),College Stats
1993,3,61,CHI,Chris Gedney,TE,23,2000,0,0,0,8,4,73,0,0,0,0,0,1,15,0,83,914,8,,,Syracuse,College Stats
1993,3,62,DET,Antonio London,LB,22,1998,0,0,1,12,12,76,0,0,0,0,0,0,0,0,0,0,0,,13.0,Alabama,
1993,3,63,CIN,Ty Parten,DE,23,2000,0,0,0,8,3,62,0,0,0,0,0,0,0,0,0,0,0,,,Arizona,
1993,3,64,SDG,Joe Cocozzo,G,23,1997,0,0,3,22,22,77,0,0,0,0,0,0,0,0,0,0,0,,,Michigan,
1993,3,65,IND,Ray Buchanan,DB,21,2004,0,1,10,63,22,184,0,0,0,0,0,0,0,0,0,0,0,47,3.5,Louisville,College Stats
1993,3,66,NYG,Marcus Buckley,LB,22,1999,0,0,1,17,17,101,0,0,0,0,0,0,0,0,0,0,0,1,1.5,Texas A&M,College Stats
1993,3,67,ATL,Harold Alexander,P,22,1994,0,0,0,4,4,31,0,0,0,0,0,3,-7,0,0,0,0,,,Appalachian St.,
1993,3,68,DET,Mike Compton,G,22,2004,0,0,7,51,32,151,0,0,0,0,0,0,0,0,0,0,0,,,West Virginia,College Stats
1993,3,69,DEN,Rondell Jones,DB,22,1997,0,0,1,10,5,76,0,0,0,0,0,0,0,0,0,0,0,3,,North Carolina,
1993,3,70,DEN,Jason Elam,K,23,2009,0,3,0,43,39,263,0,0,0,0,0,1,2,0,0,0,0,,,Hawaii,College Stats
1993,3,71,WAS,Rick Hamilton,LB,23,1996,0,0,0,3,1,34,0,0,0,0,0,0,0,0,0,0,0,,1.5,Central Florida,
1993,3,72,RAI,James Trapp,DB,23,2003,0,0,1,20,13,149,0,0,0,0,0,0,0,0,0,0,0,9,6.0,Clemson,College Stats
1993,3,73,RAM,Russell White,RB,22,1993,0,0,0,0,0,5,0,0,0,0,0,2,10,0,0,0,0,,,California,College Stats
1993,3,74,KAN,Will ShieldsHOF,G,21,2006,2,12,14,113,113,224,0,0,0,0,0,0,0,0,1,4,0,,,Nebraska,College Stats
1993,3,75,PHI,Derrick Frazier,DB,23,1996,0,0,0,5,3,25,0,0,0,0,0,0,0,0,0,0,0,1,,Texas A&M,College Stats
1993,3,76,PIT,Andre Hastings,WR,22,2000,0,0,4,26,15,104,0,0,0,0,0,13,156,0,266,3307,18,,,Georgia,College Stats
1993,3,77,PHI,Mike Reid,DB,22,1994,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,,North Carolina St.,College Stats
1993,3,78,MIA,Terry Kirby,RB,23,2002,0,0,2,47,22,110,4,6,85,3,0,761,2875,27,333,3222,12,,,Virginia,College Stats
1993,3,79,MIN,Gilbert Brown,DT,22,2003,0,0,7,39,,125,0,0,0,0,0,0,0,0,0,0,0,,7.0,Kansas,
1993,3,80,WAS,Ed Bunn,P,,,0,0,0,,,,,,,,,,,,,,,,,Texas-El Paso,College Stats
1993,3,81,GNB,Earl Dotson,T,22,2002,0,0,6,42,42,120,0,0,0,0,0,0,0,0,0,0,0,,,Texas A&M-Kingsville,
1993,3,82,TAM,John LynchHOF,DB,21,2007,2,9,13,88,67,224,0,0,0,0,0,1,40,0,0,0,0,26,13.0,Stanford,College Stats
1993,3,83,CLE,Mike Caldwell,LB,22,2003,0,0,2,31,8,159,0,0,0,0,0,0,0,0,0,0,0,8,14.5,Middle Tenn. St.,
1993,3,84,DAL,Mike Middleton,DB,,,0,0,0,,,,,,,,,,,,,,,,,Indiana,College Stats
1993,4,85,SEA,Dean Wells,LB,23,2001,0,0,6,33,21,129,0,0,0,0,0,0,0,0,0,0,0,3,2.5,Kentucky,
1993,4,86,NWE,Kevin Johnson,DT,22,1997,0,0,1,7,,38,0,0,0,0,0,0,0,0,0,0,0,,7.0,Texas Southern,
1993,4,87,PHO,Ronald Moore,RB,23,1998,0,0,2,13,12,77,0,1,0,0,0,624,2210,14,24,153,1,,,Pittsburg St.,
1993,4,88,NYJ,David Ware,T,,,0,0,0,,,,,,,,,,,,,,,,,Virginia,
1993,4,89,NOR,Lorenzo Neal,FB,22,2008,2,4,9,14,4,239,0,0,0,0,0,226,807,6,199,1086,12,,,Fresno St.,College Stats
1993,4,90,CIN,Marcello Simmons,DB,22,1993,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,,,SMU,
1993,4,91,TAM,Rudy Harris,RB,21,1994,0,0,0,1,1,18,0,0,0,0,0,9,29,0,6,59,0,,,Clemson,College Stats
1993,4,92,IND,Derwin Gray,DB,22,1998,0,0,0,6,6,67,0,0,0,0,0,0,0,0,0,0,0,1,,BYU,College Stats
1993,4,93,NYG,Greg Bishop,G,22,1999,0,0,4,27,26,101,0,0,0,0,0,0,0,0,0,0,0,,,Pacific,
1993,4,94,DAL,Derrick Lassic,RB,23,1993,0,0,0,3,3,10,0,0,0,0,0,75,269,3,9,37,0,,,Alabama,College Stats
1993,4,95,SDG,Raylee Johnson,DE,23,2004,0,0,3,31,29,159,0,0,0,0,0,0,0,0,0,0,0,,47.0,Arkansas,
1993,4,96,DAL,Ron Stone,G,22,2005,0,3,9,59,1,173,0,0,0,0,0,0,0,0,0,0,0,,,Boston Col.,
1993,4,97,CHI,Todd Perry,G,22,2003,0,0,9,54,33,165,0,0,0,0,0,0,0,0,0,0,0,,,Kentucky,
1993,4,98,DEN,Jeff Robinson,TE,23,2009,0,0,1,4,0,202,0,0,0,0,0,0,0,0,28,278,8,,6.5,Idaho,
1993,4,99,SDG,Lewis Bush,LB,23,2002,0,0,7,37,30,141,0,0,0,0,0,0,0,0,0,0,0,2,4.0,Washington St.,
1993,4,100,CHI,Myron Baker,LB,22,1997,0,0,0,7,6,66,0,0,0,0,0,0,0,0,0,0,0,,,Louisiana Tech,College Stats
1993,4,101,WAS,Sterling Palmer,DE,22,1996,0,0,3,17,17,49,0,0,0,0,0,0,0,0,0,0,0,,11.0,Florida St.,
1993,4,102,HOU,Travis Hannah,WR,23,1995,0,0,0,1,1,37,0,0,0,0,0,1,5,0,13,166,0,,,USC,College Stats
1993,4,103,KAN,Jaime Fields,LB,23,1994,0,0,0,2,2,17,0,0,0,0,0,0,0,0,0,0,0,,,Washington,College Stats
1993,4,104,TAM,Horace Copeland,WR,22,1998,0,0,2,17,17,60,0,0,0,0,0,3,34,0,115,1977,7,,,Miami (FL),College Stats
1993,4,105,MIA,Ronnie Bradford,DB,22,2002,0,0,7,30,,133,0,0,0,0,0,0,0,0,0,0,0,13,2.0,Colorado,
1993,4,106,MIN,Ashley Sheppard,LB,24,1995,0,0,0,2,2,21,0,0,0,0,0,0,0,0,0,0,0,,1.5,Clemson,
1993,4,107,IND,Devon McDonald,LB,23,1996,0,0,0,5,4,63,0,0,0,0,0,0,0,0,0,0,0,,1.0,Notre Dame,
1993,4,108,PIT,Kevin Henry,DE,24,2000,0,0,5,40,40,117,0,0,0,0,0,0,0,0,0,0,0,2,14.0,Mississippi St.,College Stats
1993,4,109,NOR,Derek Brown,RB,22,1996,0,0,2,17,17,56,0,0,0,0,0,388,1383,6,108,918,3,,,Nebraska,College Stats
1993,4,110,NWE,Corwin Brown,DB,23,2000,0,0,1,15,9,120,0,0,0,0,0,0,0,0,1,26,0,3,0.5,Michigan,College Stats
1993,4,111,BUF,Russell Copeland,WR,21,1998,0,0,1,13,12,72,0,0,0,0,0,2,-8,0,103,1460,2,,,Memphis,College Stats
1993,4,112,CHI,Albert Fontenot,DE,22,2001,0,0,5,35,15,130,0,0,0,0,0,0,0,0,0,0,0,1,27.5,Baylor,
1993,5,113,NWE,Scott Sisson,K,22,1996,0,0,0,0,-2,29,0,0,0,0,0,0,0,0,0,0,0,,,Georgia Tech,College Stats
1993,5,114,SEA,Terrence Warren,WR,24,1995,0,0,0,0,0,17,0,0,0,0,0,3,15,0,0,0,0,,,Hampton,
1993,5,115,NYJ,Fred Baxter,TE,22,2003,0,0,3,7,7,134,0,0,0,0,0,0,0,0,100,1008,12,,,Auburn,College Stats
1993,5,116,SFO,Artie Smith,DE,23,1998,0,0,2,15,3,73,0,0,0,0,0,0,0,0,0,0,0,,4.5,Louisiana Tech,
1993,5,117,CIN,Forey Duckett,DB,23,1994,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,Nevada,
1993,5,118,GNB,Mark Brunell,QB,22,2011,0,3,11,96,0,193,2761,4640,32072,184,108,513,2421,15,0,0,0,,,Washington,College Stats
1993,5,119,GNB,James Willis,LB,21,1999,0,0,3,22,3,93,0,0,0,0,0,0,0,0,0,0,0,4,2.0,Auburn,
1993,5,120,NYJ,Adrian Murrell,RB,22,2003,0,0,5,37,24,122,0,0,0,0,0,1375,5199,23,214,1369,5,,,West Virginia,College Stats
1993,5,121,ATL,Ron George,LB,23,2000,0,0,2,14,11,124,0,0,0,0,0,0,0,0,0,0,0,,3.0,Stanford,
1993,5,122,RAM,Sean LaChapelle,WR,23,1996,0,0,1,4,0,22,0,0,0,0,0,0,0,0,29,445,2,,,UCLA,College Stats
1993,5,123,NYG,Tommy Thigpen,LB,,,0,0,0,,,,,,,,,,,,,,,,,North Carolina,
1993,5,124,CLE,Herman Arvie,T,22,1996,0,0,0,7,5,62,0,0,0,0,0,0,0,0,1,1,1,,,Grambling St.,
1993,5,125,RAI,Olanda Truitt,WR,22,1997,0,0,0,3,1,46,0,0,0,0,0,0,0,0,22,374,3,,,Mississippi St.,College Stats
1993,5,126,DEN,Kevin Williams,RB,23,1993,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,,,UCLA,College Stats
1993,5,127,RAM,Chuck Belin,G,22,1996,0,0,0,3,3,21,0,0,0,0,0,0,0,0,0,0,0,,,Wisconsin,College Stats
1993,5,128,WAS,Greg Huntington,C,22,1998,0,0,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,,,Penn St.,
1993,5,129,NYJ,Kenny Shedd,WR,22,2000,0,0,0,2,,60,0,0,0,0,0,0,0,0,16,252,1,,,Northern Iowa,
1993,5,130,KAN,Lindsay Knapp,G,23,1996,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,,,Notre Dame,College Stats
1993,5,131,HOU,John Henry Mills,LB,23,1999,0,1,0,8,7,100,0,0,0,0,0,0,0,0,4,34,0,,,Wake Forest,College Stats
1993,5,132,MIA,Chris Gray,G,23,2007,0,0,11,64,8,208,0,0,0,0,0,0,0,0,0,0,0,,,Auburn,College Stats
1993,5,133,MIN,Everett Lindsay,T,22,2003,0,0,3,28,18,136,0,0,0,0,0,0,0,0,0,0,0,,,Mississippi,College Stats
1993,5,134,SDG,Walter Dunson,WR,,,0,0,0,,,,,,,,,,,,,,,,,Middle Tenn. St.,
1993,5,135,PIT,Lonnie Palelei,G,22,1999,0,0,2,12,0,44,0,0,0,0,0,0,0,0,0,0,0,,,UNLV,
1993,5,136,BUF,Mike Devlin,C,23,1999,0,0,2,15,2,101,0,0,0,0,0,0,0,0,0,0,0,,,Iowa,
1993,5,137,NOR,Tyrone Hughes,DB,23,1998,0,1,0,11,11,81,0,0,0,0,0,3,9,0,8,68,0,4,,Nebraska,College Stats
1993,5,138,NWE,Rich Griffith,TE,24,2000,0,0,1,2,0,90,0,0,0,0,0,0,0,0,21,296,0,,,Arizona,College Stats
1993,5,139,BUF,Sebastian Savage,DB,23,1995,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,,,North Carolina St.,College Stats
1993,5,140,PIT,Marc Woodard,LB,23,1996,0,0,0,4,,48,0,0,0,0,0,0,0,0,0,0,0,,1.5,Mississippi St.,
1993,6,141,GNB,Doug Evans,DB,23,2003,0,0,8,55,33,163,0,0,0,0,0,0,0,0,0,0,0,28,6.0,Louisiana Tech,College Stats
1993,6,142,NWE,Lawrence Hatch,DB,,,0,0,0,,,,,,,,,,,,,,,,,Florida,College Stats
1993,6,143,PHO,Brett Wallerstedt,LB,22,1997,0,0,0,4,1,30,0,0,0,0,0,0,0,0,0,0,0,,,Arizona St.,
1993,6,144,NYJ,Richie Anderson,FB,21,2004,0,1,6,29,22,161,1,4,26,1,0,318,1274,4,400,3149,14,,,Penn St.,College Stats
1993,6,145,TAM,Chidi Ahanotu,DE,22,2004,0,0,8,55,44,174,0,0,0,0,0,0,0,0,0,0,0,,46.5,California,
1993,6,146,CHI,Dave Hoffmann,LB,23,1993,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,Washington,College Stats
1993,6,147,DET,Greg Jeffries,DB,21,2000,0,0,0,9,8,110,0,0,0,0,0,0,0,0,0,0,0,3,1.5,Virginia,College Stats
1993,6,148,CIN,Tom Scott,T,23,1993,0,0,1,5,5,13,0,0,0,0,0,0,0,0,0,0,0,,,East Carolina,
1993,6,149,RAM,Deral Boykin,DB,23,1996,0,0,0,3,1,43,0,0,0,0,0,0,0,0,0,0,0,,,Louisville,College Stats
1993,6,150,NYG,Scott Davis,G,23,1997,0,0,0,4,3,21,0,0,0,0,0,0,0,0,0,0,0,,,Iowa,
1993,6,151,ATL,Mitch Lyons,TE,23,1999,0,0,1,3,2,90,0,0,0,0,0,0,0,0,39,345,1,,,Michigan St.,College Stats
1993,6,152,GNB,Paul Hutchins,T,23,1994,0,0,0,3,3,17,0,0,0,0,0,0,0,0,0,0,0,,,Western Michigan,
1993,6,153,CLE,Rich McKenzie,LB,22,1995,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,,1.5,Penn St.,
1993,6,154,DEN,Melvin Bonner,WR,23,1993,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,Baylor,College Stats
1993,6,155,WAS,Darryl Morrison,DB,22,1996,0,0,2,12,12,48,0,0,0,0,0,0,0,0,0,0,0,1,,Arizona,College Stats
1993,6,156,GNB,Tim Watson,DB,23,1997,0,0,0,0,,13,0,0,0,0,0,0,0,0,0,0,0,,,Howard,
1993,6,157,IND,Carlos Etheredge,TE,23,1994,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,6,0,,,Miami (FL),College Stats
1993,6,158,HOU,Chuck Bradley,T,23,1993,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,Kentucky,
1993,6,159,KAN,Darius Turner,RB,,,0,0,0,,,,,,,,,,,,,,,,,Washington,College Stats
1993,6,160,WAS,Frank Wycheck,TE,21,2003,0,3,9,43,1,155,5,6,148,2,0,4,5,1,505,5126,28,,,Maryland,College Stats
1993,6,161,SDG,Eric Castle,DB,23,1996,0,0,0,3,3,53,0,0,0,0,0,0,0,0,0,0,0,,,Oregon,College Stats
1993,6,162,PIT,Willie Williams,DB,22,2005,0,0,8,45,19,188,0,0,0,0,0,0,0,0,0,0,0,26,4.0,Western Carolina,
1993,6,163,PHI,Derrick Oden,LB,22,1995,0,0,0,3,3,35,0,0,0,0,0,0,0,0,0,0,0,,,Alabama,
1993,6,164,MIA,Robert O'Neal,DB,22,1994,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,,,Clemson,College Stats
1993,6,165,NOR,Ronnie Dixon,DT,22,1998,0,0,1,10,0,43,0,0,0,0,0,0,0,0,0,0,0,,,Cincinnati,
1993,6,166,SFO,Chris Dalman,C,23,1999,0,0,4,36,36,105,0,0,0,0,0,0,0,0,1,-1,0,,,Stanford,
1993,6,167,BUF,Corbin Lacina,G,22,2003,0,0,6,37,11,129,0,0,0,0,0,0,0,0,0,0,0,,,Augustana (SD),
1993,6,168,DAL,Barry Minter,LB,23,2001,0,0,3,32,,111,0,0,0,0,0,0,0,0,0,0,0,5,11.5,Tulsa,College Stats
1993,7,169,DEN,Clarence Williams,TE,24,1993,0,0,0,0,,7,0,0,0,0,0,0,0,0,1,14,0,,,Washington St.,College Stats
1993,7,170,SEA,Michael McCrary,DE,23,2002,0,2,6,54,8,136,0,0,0,0,0,0,0,0,0,0,0,1,71.0,Wake Forest,
1993,7,171,NYJ,Alec Millen,T,,,0,0,0,,,,,,,,,,,,,,,,,Georgia,
1993,7,172,PHO,Will White,DB,,,0,0,0,,,,,,,,,,,,,,,,,Florida,College Stats
1993,7,173,CHI,Keshon Johnson,DB,23,1995,0,0,0,3,2,40,0,0,0,0,0,0,0,0,0,0,0,1,,Arizona,College Stats
1993,7,174,DET,Ty Hallock,RB,22,2000,0,0,3,6,2,86,0,0,0,0,0,17,62,1,65,487,3,,,Michigan St.,College Stats
1993,7,175,CIN,Lance Gunn,DB,23,1993,0,0,1,3,3,8,0,0,0,0,0,0,0,0,0,0,0,,,Texas,College Stats
1993,7,176,TAM,Tyree Davis,WR,22,1997,0,0,0,0,0,14,0,0,0,0,0,0,0,0,2,48,0,,,Central Arkansas,
1993,7,177,NYG,Todd Peterson,K,23,2005,0,0,0,27,,159,0,0,0,0,0,0,0,0,0,0,0,,,Georgia,College Stats
1993,7,178,ATL,Darnell Walker,DB,23,2000,0,0,6,24,9,120,0,0,0,0,0,0,0,0,0,0,0,16,3.0,Oklahoma,College Stats
1993,7,179,RAM,Brad Fichtel,C,23,1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,Eastern Illinois,
1993,7,180,CLE,Travis Hill,LB,23,1995,0,0,0,1,1,21,0,0,0,0,0,0,0,0,0,0,0,,,Nebraska,College Stats
1993,7,181,RAI,Greg Biekert,LB,24,2003,0,0,10,57,49,176,0,0,0,0,0,0,0,0,0,0,0,7,16.0,Colorado,College Stats
1993,7,182,DEN,Tony Kimbrough,WR,22,1994,0,0,0,1,1,27,0,0,0,0,0,0,0,0,10,99,0,,,Jackson St.,
1993,7,183,GNB,Bob Kuberski,DT,22,1999,0,0,0,5,5,42,0,0,0,0,0,0,0,0,0,0,0,,2.0,Navy,
1993,7,184,IND,Lance Lewis,RB,,,0,0,0,,,,,,,,,,,,,,,,,Nebraska,College Stats
1993,7,185,PIT,Jeff Zgonina,DT,23,2009,0,0,4,40,2,219,0,0,0,0,0,0,0,0,0,0,0,1,26.0,Purdue,College Stats
1993,7,186,KAN,Danan Hughes,WR,22,1998,0,0,0,5,5,85,2,2,55,0,0,1,5,0,46,425,4,,,Iowa,College Stats
1993,7,187,HOU,Patrick Robinson,WR,23,1994,0,0,0,1,,30,0,0,0,0,0,1,6,0,9,77,0,,,Tennessee St.,
1993,7,188,SDG,Doug Miller,LB,23,1994,0,0,0,2,2,23,0,0,0,0,0,0,0,0,0,0,0,,,South Dakota St.,
