No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary,Team,Year,Scraped_Date
35,Pierre Desir,29,RCB,12,11,192,6-1,Lindenwood,9/8/1990,5,4,Cleveland Browns / 4th / 127th pick /2014,"$1,000,000",CLT,2019,2025-08-15 13:53:10
84,Jack Doyle,29,TE,16,16,262,6-6,Western Kentucky,5/5/1990,6,4,,"$5,150,000",CLT,2019,2025-08-15 13:53:10
16,Ashton Dulin,22,WR,13,0,215,6-2,Malone,5/15/1997,Rook,0,,,CLT,2019,2025-08-15 13:53:10
85,Eric Ebron,26,TE,11,2,253,6-4,North Carolina,4/10/1993,5,3,Detroit Lions / 1st / 10th pick /2014,"$5,250,000",CLT,2019,2025-08-15 13:53:10
44,Zaire Franklin,23,LB,16,0,235,6-0,Syracuse,7/2/1996,1,1,Indianapolis Colts / 7th / 235th pick /2018,"$570,000",CLT,2019,2025-08-15 13:53:10
17,Devin Funchess,25,WR,1,1,225,6-4,Michigan,5/21/1994,4,0,Carolina Panthers / 2nd / 41st pick /2015,"$3,000,000",CLT,2019,2025-08-15 13:53:10
26,Clayton Geathers,27,SS,15,10,216,6-2,Central Florida,6/1/1992,4,4,Indianapolis Colts / 4th / 109th pick /2015,"$1,250,000",CLT,2019,2025-08-15 13:53:10
64,Mark Glowinski,27,RG,16,16,310,6-4,"Lackawanna,West Virginia",5/3/1992,4,8,Seattle Seahawks / 4th / 134th pick /2015,"$1,500,000",CLT,2019,2025-08-15 13:53:10
73,Joe Haeg,26,T,16,0,298,6-6,North Dakota St.,3/11/1993,3,1,Indianapolis Colts / 5th / 155th pick /2016,"$2,025,000",CLT,2019,2025-08-15 13:53:10
13,T.Y. Hilton,30,WR,10,10,183,5-10,Florida International,11/14/1989,7,4,Indianapolis Colts / 3rd / 92nd pick /2012,"$13,000,000",CLT,2019,2025-08-15 13:53:10
21,Nyheim Hines,23,RB,16,2,198,5-8,North Carolina St.,11/12/1996,1,6,Indianapolis Colts / 4th / 104th pick /2018,"$570,000",CLT,2019,2025-08-15 13:53:10
29,Malik Hooker,23,FS,13,13,212,6-2,Ohio St.,4/2/1996,2,5,Indianapolis Colts / 1st / 15th pick /2017,"$1,610,446",CLT,2019,2025-08-15 13:53:10
99,Justin Houston,30,LDE,16,16,270,6-3,Georgia,1/21/1989,8,8,Kansas City Chiefs / 3rd / 70th pick /2011,"$1,000,000",CLT,2019,2025-08-15 13:53:10
2,Brian Hoyer,34,QB,4,1,215,6-2,Michigan St.,10/13/1985,10,1,,,CLT,2019,2025-08-15 13:53:10
92,Margus Hunt,32,LDT,16,5,295,6-8,SMU,7/14/1987,6,3,Cincinnati Bengals / 2nd / 53rd pick /2013,"$1,000,000",CLT,2019,2025-08-15 13:53:10
86,Dontrelle Inman,30,WR,3,0,205,6-3,Virginia,1/31/1989,5,0,,,CLT,2019,2025-08-15 13:53:10
83,Marcus Johnson,25,WR,8,6,207,6-1,Texas,8/5/1994,2,2,,"$570,000",CLT,2019,2025-08-15 13:53:10
78,Ryan Kelly,26,C,16,16,307,6-4,Alabama,5/30/1993,3,10,Indianapolis Colts / 1st / 18th pick /2016,"$1,875,134",CLT,2019,2025-08-15 13:53:10
86,Matt Lengel,29,TE,1,1,265,6-7,"Northeastern,Eastern Kentucky",12/27/1990,3,0,,,CLT,2019,2025-08-15 13:53:10
53,Shaquille Leonard,24,LLB,13,13,230,6-2,South Carolina St.,7/27/1995,1,12,Indianapolis Colts / 2nd / 36th pick /2018,"$809,446",CLT,2019,2025-08-15 13:53:10
38,Ryan Lewis,25,DB,3,0,185,6-0,Pittsburgh,4/15/1994,1,0,,,CLT,2019,2025-08-15 13:53:10
94,Tyquan Lewis,24,DE,9,0,267,6-3,Ohio St.,1/30/1995,1,1,Indianapolis Colts / 2nd / 64th pick /2018,"$678,457",CLT,2019,2025-08-15 13:53:10
25,Marlon Mack,23,RB,14,12,210,5-11,South Florida,3/7/1996,2,8,Indianapolis Colts / 4th / 143rd pick /2017,"$645,000",CLT,2019,2025-08-15 13:53:10
5,Chase McLaughlin,23,K,4,0,190,6-0,Illinois,4/9/1996,Rook,1,,,CLT,2019,2025-08-15 13:53:10
42,Rolan Milligan,25,DB,11,1,200,5-10,"Reedley,Ala-Birmingham,Toledo",8/16/1994,Rook,1,,"$495,000",CLT,2019,2025-08-15 13:53:10
23,Kenny Moore,24,LCB,11,11,190,5-9,Valdosta St.,8/23/1995,2,4,,"$645,000",CLT,2019,2025-08-15 13:53:10
55,Skai Moore,24,LB,1,0,225,6-2,South Carolina,1/8/1995,1,0,,"$570,000",CLT,2019,2025-08-15 13:53:10
97,Al-Quadin Muhammad,24,DE,16,4,250,6-3,Miami (FL),3/28/1995,2,3,New Orleans Saints / 6th / 196th pick /2017,"$645,000",CLT,2019,2025-08-15 13:53:10
56,Quenton Nelson,23,LG,16,16,330,6-5,Notre Dame,3/19/1996,1,15,Indianapolis Colts / 1st / 6th pick /2018,"$570,000",CLT,2019,2025-08-15 13:53:10
30,George Odum,26,DB,16,1,202,6-1,Central Arkansas,11/3/1993,1,1,,"$570,000",CLT,2019,2025-08-15 13:53:10
58,Bobby Okereke,23,RLB,16,8,235,6-2,Stanford,7/29/1996,Rook,4,Indianapolis Colts / 3rd / 89th pick /2019,"$495,000",CLT,2019,2025-08-15 13:53:10
14,Zach Pascal,25,WR,16,13,219,6-2,Old Dominion,12/18/1994,1,6,,"$570,000",CLT,2019,2025-08-15 13:53:10
46,Luke Rhodes,27,LB,16,0,238,6-2,William & Mary,12/2/1992,3,2,,"$720,000",CLT,2019,2025-08-15 13:53:10
80,Chester Rogers,25,WR,12,6,184,6-0,Grambling St.,1/12/1994,3,2,,"$3,095,000",CLT,2019,2025-08-15 13:53:10
8,Rigoberto Sanchez,25,P,16,0,195,6-0,Hawaii,9/8/1994,2,2,,"$645,000",CLT,2019,2025-08-15 13:53:10
93,Jabaal Sheard,30,RDE,13,12,268,6-3,Pittsburgh,5/10/1989,8,5,Cleveland Browns / 2nd / 37th pick /2011,"$7,500,000",CLT,2019,2025-08-15 13:53:10
72,Braden Smith,23,RT,16,16,312,6-6,Auburn,3/25/1996,1,8,Indianapolis Colts / 2nd / 37th pick /2018,"$806,986",CLT,2019,2025-08-15 13:53:10
45,E.J. Speed,24,LB,12,0,227,6-4,Tarleton St.,6/1/1995,Rook,1,Indianapolis Colts / 5th / 164th pick /2019,"$700,000",CLT,2019,2025-08-15 13:53:10
90,Grover Stewart,26,LDT,16,13,314,6-4,Albany State (GA),10/20/1993,2,5,Indianapolis Colts / 4th / 144th pick /2017,"$645,000",CLT,2019,2025-08-15 13:53:10
47,Shakial Taylor,23,DB,5,0,175,5-11,Kansas,12/27/1996,Rook,0,,"$495,000",CLT,2019,2025-08-15 13:53:10
39,Marvell Tell III,23,DB,13,1,198,6-2,USC,8/2/1996,Rook,1,Indianapolis Colts / 5th / 144th pick /2019,"$495,000",CLT,2019,2025-08-15 13:53:10
43,Ross Travis,26,LB,3,1,248,6-6,Penn St.,1/9/1993,3,0,,"$645,000",CLT,2019,2025-08-15 13:53:10
57,Kemoko Turay,24,LB,4,0,248,6-5,Rutgers,7/11/1995,1,0,Indianapolis Colts / 2nd / 52nd pick /2018,"$717,200",CLT,2019,2025-08-15 13:53:10
4,Adam Vinatieri,47,K,12,0,212,6-0,South Dakota St.,12/28/1972,23,0,,"$1,875,000",CLT,2019,2025-08-15 13:53:10
50,Anthony Walker,24,MLB,16,16,235,6-1,Northwestern,8/8/1995,2,7,Indianapolis Colts / 5th / 161st pick /2017,"$645,000",CLT,2019,2025-08-15 13:53:10
51,Jihad Ward,25,DE,3,0,285,6-5,Illinois,5/11/1994,3,0,Oakland Raiders / 2nd / 44th pick /2016,"$720,000",CLT,2019,2025-08-15 13:53:10
20,Jordan Wilkins,25,RB,14,1,216,6-1,Mississippi,7/18/1994,1,2,Indianapolis Colts / 5th / 169th pick /2018,"$570,000",CLT,2019,2025-08-15 13:53:10
11,Chad Williams,25,WR,1,0,204,6-2,Grambling St.,10/19/1994,2,0,Arizona Cardinals / 3rd / 98th pick /2017,,CLT,2019,2025-08-15 13:53:10
33,Jonathan Williams,25,RB,9,1,217,6-0,Arkansas,2/2/1994,3,2,Buffalo Bills / 5th / 156th pick /2016,"$720,000",CLT,2019,2025-08-15 13:53:10
37,Khari Willis,23,SS,14,9,213,5-11,Michigan St.,5/7/1996,Rook,3,Indianapolis Colts / 4th / 109th pick /2019,"$495,000",CLT,2019,2025-08-15 13:53:10
31,Quincy Wilson,23,DB,9,0,193,6-2,Florida,8/16/1996,2,0,Indianapolis Colts / 2nd / 46th pick /2017,"$989,207",CLT,2019,2025-08-15 13:53:10
34,Rock Ya-Sin,23,LCB/RCB,15,13,195,5-11,Temple,5/23/1996,Rook,5,Indianapolis Colts / 2nd / 34th pick /2019,"$495,000",CLT,2019,2025-08-15 13:53:10
