No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
86,Daniel Helm,26,TE,9,1,248,6-4,Duke,4/20/1995,1,0,,RAI,2021,2025-08-15 14:27:50
39,Nate Hobbs,22,DB,16,9,195,6-0,Illinois,6/24/1999,Rook,3,Las Vegas Raiders / 5th / 167th pick /2021,RAI,2021,2025-08-15 14:27:50
45,Alec Ingold,25,FB,9,3,232,6-1,Wisconsin,7/9/1996,2,1,,RAI,2021,2025-08-15 14:27:50
1,DeSean Jackson,35,WR,9,4,175,5-10,California,12/1/1986,13,2,Philadelphia Eagles / 2nd / 49th pick /2008,RAI,2021,2025-08-15 14:27:50
28,Josh Jacobs,23,RB,15,14,223,5-10,Alabama,2/11/1998,2,7,Oakland Raiders / 1st / 24th pick /2019,RAI,2021,2025-08-15 14:27:50
68,Andre James,24,C,17,17,300,6-4,UCLA,5/2/1997,2,8,,RAI,2021,2025-08-15 14:27:50
77,Quinton Jefferson,28,RDT,17,17,290,6-4,Maryland,3/31/1993,5,7,Seattle Seahawks / 5th / 147th pick /2016,RAI,2021,2025-08-15 14:27:50
17,Tyron Johnson,25,WR,5,0,193,6-1,"LSU,Oklahoma St.",1/8/1996,1,0,,RAI,2021,2025-08-15 14:27:50
7,Zay Jones,26,WR,17,9,200,6-2,East Carolina,3/30/1995,4,4,Buffalo Bills / 2nd / 37th pick /2017,RAI,2021,2025-08-15 14:27:50
51,Malcolm Koonce,23,LB,5,0,243,6-3,Buffalo,6/6/1998,Rook,0,Las Vegas Raiders / 3rd / 79th pick /2021,RAI,2021,2025-08-15 14:27:50
44,Nick Kwiatkoski,28,LB,8,0,242,6-2,West Virginia,5/26/1993,5,1,Chicago Bears / 4th / 113th pick /2016,RAI,2021,2025-08-15 14:27:50
70,Alex Leatherwood,22,RG,17,17,315,6-5,Alabama,1/5/1999,Rook,8,Las Vegas Raiders / 1st / 17th pick /2021,RAI,2021,2025-08-15 14:27:50
32,Dallin Leavitt,27,DB,16,1,195,5-10,Utah St.,8/8/1994,3,1,,RAI,2021,2025-08-15 14:27:50
55,Marquel Lee,26,LB,11,0,235,6-3,Wake Forest,10/21/1995,4,1,Oakland Raiders / 5th / 168th pick /2017,RAI,2021,2025-08-15 14:27:50
42,Cory Littleton,28,LLB,17,13,225,6-3,Washington,11/18/1993,5,6,,RAI,2021,2025-08-15 14:27:50
8,Marcus Mariota,28,QB,10,0,222,6-4,Oregon,10/30/1993,6,0,Tennessee Titans / 1st / 2nd pick /2015,RAI,2021,2025-08-15 14:27:50
66,Nick Martin,28,C,17,0,295,6-4,Notre Dame,4/29/1993,4,1,Houston Texans / 2nd / 50th pick /2016,RAI,2021,2025-08-15 14:27:50
93,Gerald McCoy,33,DT,1,0,295,6-4,Oklahoma,2/25/1988,11,0,Tampa Bay Buccaneers / 1st / 3rd pick /2010,RAI,2021,2025-08-15 14:27:50
74,Kolton Miller,26,LT,17,17,326,6-8,UCLA,9/2/1995,3,8,Oakland Raiders / 1st / 15th pick /2018,RAI,2021,2025-08-15 14:27:50
25,Tre'von Moehrig,22,FS,17,17,202,6-2,TCU,6/16/1999,Rook,5,Las Vegas Raiders / 2nd / 43rd pick /2021,RAI,2021,2025-08-15 14:27:50
87,Foster Moreau,24,TE,17,11,250,6-4,LSU,5/6/1997,2,3,Oakland Raiders / 4th / 137th pick /2019,RAI,2021,2025-08-15 14:27:50
27,Trayvon Mullen,24,LCB,5,5,194,6-2,Clemson,9/20/1997,2,2,Oakland Raiders / 2nd / 40th pick /2019,RAI,2021,2025-08-15 14:27:50
94,Carl Nassib,28,DE,13,0,275,6-7,Penn St.,4/12/1993,5,1,Cleveland Browns / 3rd / 65th pick /2016,RAI,2021,2025-08-15 14:27:50
91,Yannick Ngakoue,26,LDE,17,17,246,6-2,Maryland,3/31/1995,5,7,Jacksonville Jaguars / 3rd / 69th pick /2016,RAI,2021,2025-08-15 14:27:50
22,Keisean Nixon,24,DB,11,1,200,5-10,South Carolina,6/22/1997,2,1,,RAI,2021,2025-08-15 14:27:50
48,Patrick Onwuasor,29,LB,6,0,227,6-0,"Arizona,Portland St.",8/22/1992,5,0,,RAI,2021,2025-08-15 14:27:50
75,Brandon Parker,26,RT,17,13,320,6-8,North Carolina A&T,10/21/1995,3,6,Oakland Raiders / 3rd / 65th pick /2018,RAI,2021,2025-08-15 14:27:50
52,Denzel Perryman,29,MLB,15,15,240,5-11,Miami (FL),12/5/1992,6,9,San Diego Chargers / 2nd / 48th pick /2015,RAI,2021,2025-08-15 14:27:50
3,Nathan Peterman,27,QB,1,0,225,6-2,"Tennessee,Pittsburgh",5/4/1994,4,0,Buffalo Bills / 5th / 171st pick /2017,RAI,2021,2025-08-15 14:27:50
96,Darius Philon,27,DT,11,2,286,6-1,Arkansas,1/22/1994,6,2,San Diego Chargers / 6th / 192nd pick /2015,RAI,2021,2025-08-15 14:27:50
36,Trey Ragas,25,RB,1,0,214,5-10,Louisiana,11/7/1996,Rook,0,,RAI,2021,2025-08-15 14:27:50
13,Hunter Renfrow,26,WR,17,9,185,5-10,Clemson,12/21/1995,2,8,Oakland Raiders / 5th / 149th pick /2019,RAI,2021,2025-08-15 14:27:50
30,Jalen Richard,28,RB,10,0,207,5-8,Southern Miss,10/15/1993,5,1,,RAI,2021,2025-08-15 14:27:50
21,Amik Robertson,23,CB,10,2,183,5-9,Louisiana Tech,7/6/1998,1,1,Las Vegas Raiders / 4th / 139th pick /2020,RAI,2021,2025-08-15 14:27:50
11,Henry Ruggs III,22,WR,7,7,190,6-0,Alabama,1/24/1999,1,4,Las Vegas Raiders / 1st / 12th pick /2020,RAI,2021,2025-08-15 14:27:50
47,Trent Sieg,26,LS,16,0,240,6-3,Colorado St.,5/19/1995,3,1,,RAI,2021,2025-08-15 14:27:50
60,Jordan Simmons,27,G,5,0,339,6-4,USC,7/15/1994,3,0,,RAI,2021,2025-08-15 14:27:50
76,John Simpson,24,LG,17,17,330,6-4,Clemson,8/19/1997,1,7,Las Vegas Raiders / 4th / 109th pick /2020,RAI,2021,2025-08-15 14:27:50
41,Sutton Smith,25,LB,8,0,232,6-0,Northern Illinois,3/22/1996,1,0,Pittsburgh Steelers / 6th / 175th pick /2019,RAI,2021,2025-08-15 14:27:50
17,Willie Snead,29,WR,7,0,195,5-11,Ball St.,10/17/1992,6,0,,RAI,2021,2025-08-15 14:27:50
97,Damion Square,32,DE,8,1,293,6-2,Alabama,2/6/1989,8,1,,RAI,2021,2025-08-15 14:27:50
16,Dillon Stoner,23,WR,6,0,196,6-0,Oklahoma St.,2/6/1998,Rook,0,,RAI,2021,2025-08-15 14:27:50
33,Roderic Teamer,24,DB,10,2,205,6-0,Tulane,5/12/1997,2,1,,RAI,2021,2025-08-15 14:27:50
92,Solomon Thomas,26,DE,17,0,256,6-2,Stanford,12/20/1995,4,1,San Francisco 49ers / 1st / 3rd pick /2017,RAI,2021,2025-08-15 14:27:50
46,Carson Tinker,32,LS,1,0,233,6-0,Alabama,11/15/1989,8,0,,RAI,2021,2025-08-15 14:27:50
10,Desmond Trufant,31,DB,8,1,190,6-0,Washington,9/10/1990,8,1,Atlanta Falcons / 1st / 22nd pick /2013,RAI,2021,2025-08-15 14:27:50
95,Kendal Vickers,26,DE,2,0,295,6-3,Tennessee,5/23/1995,1,0,,RAI,2021,2025-08-15 14:27:50
83,Darren Waller,29,TE,11,11,238,6-6,Georgia Tech,9/13/1992,6,5,Baltimore Ravens / 6th / 204th pick /2015,RAI,2021,2025-08-15 14:27:50
53,Javin White,24,LB,1,0,211,6-2,UNLV,2/21/1997,1,0,,RAI,2021,2025-08-15 14:27:50
58,Kyle Wilber,32,LB,2,0,240,6-4,Wake Forest,4/26/1989,9,0,Dallas Cowboys / 4th / 113th pick /2012,RAI,2021,2025-08-15 14:27:50
34,K.J. Wright,32,RLB,17,8,246,6-4,Mississippi St.,7/23/1989,10,4,Seattle Seahawks / 4th / 99th pick /2011,RAI,2021,2025-08-15 14:27:50
