No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
10,Tyreek Hill,22,WR,16,1,191,5-10,"Garden City (KS),Oklahoma St.,West Alabama",3/1/1994,Rook,10,Kansas City Chiefs / 5th / 165th pick /2016,KAN,2016,2025-08-15 14:06:52
50,Justin Houston,27,LOLB,5,5,270,6-3,Georgia,1/21/1989,5,3,Kansas City Chiefs / 3rd / 70th pick /2011,KAN,2016,2025-08-15 14:06:52
96,Jaye Howard,28,DT,8,4,301,6-3,Florida,12/20/1988,4,3,Seattle Seahawks / 4th / 114th pick /2012,KAN,2016,2025-08-15 14:06:52
94,Jarvis Jenkins,28,DT,7,0,300,6-4,Clemson,4/24/1988,4,1,Washington Redskins / 2nd / 41st pick /2011,KAN,2016,2025-08-15 14:06:52
56,Derrick Johnson,34,LILB,13,13,242,6-3,Texas,11/22/1982,11,7,Kansas City Chiefs / 1st / 15th pick /2005,KAN,2016,2025-08-15 14:06:52
95,Chris Jones,22,RDE,16,11,310,6-6,Mississippi St.,7/3/1994,Rook,6,Kansas City Chiefs / 2nd / 37th pick /2016,KAN,2016,2025-08-15 14:06:52
87,Travis Kelce,27,TE,16,15,250,6-5,Cincinnati,10/5/1989,3,10,Kansas City Chiefs / 3rd / 63rd pick /2013,KAN,2016,2025-08-15 14:06:52
93,David King,27,DE,2,0,281,6-4,Oklahoma,12/27/1989,2,0,Philadelphia Eagles / 7th / 239th pick /2013,KAN,2016,2025-08-15 14:06:52
19,Jeremy Maclin,28,WR,12,12,200,6-0,Missouri,5/11/1988,7,5,Philadelphia Eagles / 1st / 19th pick /2009,KAN,2016,2025-08-15 14:06:52
59,Justin March,23,RILB,5,5,222,6-0,Akron,7/5/1993,1,2,,KAN,2016,2025-08-15 14:06:52
39,Terrance Mitchell,24,DB,7,2,191,5-11,Oregon,5/17/1992,1,1,Dallas Cowboys / 7th / 254th pick /2014,KAN,2016,2025-08-15 14:06:52
61,Mitch Morse,24,C,16,16,305,6-6,Missouri,4/21/1992,1,6,Kansas City Chiefs / 2nd / 49th pick /2015,KAN,2016,2025-08-15 14:06:52
54,Dezman Moses,27,LB,3,0,249,6-2,Tulane,1/4/1989,4,0,,KAN,2016,2025-08-15 14:06:52
21,Eric Murray,22,DB,16,0,199,5-11,Minnesota,1/7/1994,Rook,1,Kansas City Chiefs / 4th / 106th pick /2016,KAN,2016,2025-08-15 14:06:52
20,Steven Nelson,23,RCB,15,15,194,5-11,Oregon St.,1/22/1993,1,5,Kansas City Chiefs / 3rd / 98th pick /2015,KAN,2016,2025-08-15 14:06:52
52,Dadi Nicolas,24,LB,11,0,235,6-3,Virginia Tech,9/29/1992,Rook,1,Kansas City Chiefs / 6th / 203rd pick /2016,KAN,2016,2025-08-15 14:06:52
99,Rakeem Nunez-Roches,23,LDE,11,5,305,6-2,Southern Miss,7/3/1993,1,3,Kansas City Chiefs / 6th / 217th pick /2015,KAN,2016,2025-08-15 14:06:52
80,James O'Shaughnessy,24,TE,16,3,245,6-4,Illinois St.,1/14/1992,1,0,Kansas City Chiefs / 5th / 173rd pick /2015,KAN,2016,2025-08-15 14:06:52
38,Ron Parker,29,FS,16,16,206,6-0,"Independence (KS),Newberry",8/17/1987,5,6,,KAN,2016,2025-08-15 14:06:52
22,Marcus Peters,23,LCB,15,15,197,6-0,Washington,1/9/1993,1,16,Kansas City Chiefs / 1st / 18th pick /2015,KAN,2016,2025-08-15 14:06:52
92,Dontari Poe,26,NT,16,16,346,6-3,Memphis,8/18/1990,4,7,Kansas City Chiefs / 1st / 11th pick /2012,KAN,2016,2025-08-15 14:06:52
75,Jah Reid,28,T,12,1,325,6-7,Central Florida,7/21/1988,5,1,Baltimore Ravens / 3rd / 85th pick /2011,KAN,2016,2025-08-15 14:06:52
98,Kendall Reyes,27,DE,10,0,300,6-4,Connecticut,9/26/1989,4,1,San Diego Chargers / 2nd / 49th pick /2012,KAN,2016,2025-08-15 14:06:52
14,Demarcus Robinson,22,WR,16,0,202,6-1,Florida,9/21/1994,Rook,0,Kansas City Chiefs / 4th / 126th pick /2016,KAN,2016,2025-08-15 14:06:52
5,Cairo Santos,25,K,16,0,173,5-8,Tulane,11/12/1991,2,3,,KAN,2016,2025-08-15 14:06:52
71,Mitchell Schwartz,27,RT,16,16,320,6-5,California,6/8/1989,4,10,Cleveland Browns / 2nd / 37th pick /2012,KAN,2016,2025-08-15 14:06:52
42,Anthony Sherman,28,RB,16,3,242,5-10,Connecticut,12/11/1988,5,0,Arizona Cardinals / 5th / 136th pick /2011,KAN,2016,2025-08-15 14:06:52
11,Alex Smith,32,QB,15,15,213,6-4,Utah,5/7/1984,11,12,San Francisco 49ers / 1st / 1st pick /2005,KAN,2016,2025-08-15 14:06:52
48,Terrance Smith,23,LB,9,2,235,6-2,Florida St.,5/3/1993,Rook,1,,KAN,2016,2025-08-15 14:06:52
49,Daniel Sorensen,26,DB,16,1,208,6-2,BYU,3/5/1990,2,3,,KAN,2016,2025-08-15 14:06:52
13,De'Anthony Thomas,23,RB,12,0,176,5-8,Oregon,1/5/1993,2,1,Kansas City Chiefs / 4th / 124th pick /2014,KAN,2016,2025-08-15 14:06:52
88,Ross Travis,23,LB,6,3,248,6-6,Penn St.,1/9/1993,1,0,,KAN,2016,2025-08-15 14:06:52
32,Spencer Ware,25,RB,14,14,224,5-10,LSU,11/23/1991,3,10,Seattle Seahawks / 6th / 194th pick /2013,KAN,2016,2025-08-15 14:06:52
35,Charcandrick West,25,RB,15,2,205,5-10,Abilene Christian,6/2/1991,2,4,,KAN,2016,2025-08-15 14:06:52
24,D.J. White,23,DB,11,0,193,5-11,Georgia Tech,9/9/1993,Rook,1,Kansas City Chiefs / 6th / 178th pick /2016,KAN,2016,2025-08-15 14:06:52
98,Nick Williams,26,DE,5,0,310,6-4,Samford,2/21/1990,2,1,Pittsburgh Steelers / 7th / 223rd pick /2013,KAN,2016,2025-08-15 14:06:52
12,Albert Wilson,24,WR,16,5,195,5-9,Georgia St.,7/12/1992,2,3,,KAN,2016,2025-08-15 14:06:52
53,Ramik Wilson,24,RILB,11,11,238,6-2,Georgia,8/19/1992,1,7,Kansas City Chiefs / 4th / 118th pick /2015,KAN,2016,2025-08-15 14:06:52
41,James Winchester,27,LS,16,0,240,6-3,Oklahoma,8/6/1989,1,1,,KAN,2016,2025-08-15 14:06:52
70,Bryan Witzmann,26,T,11,0,320,6-7,South Dakota St.,6/16/1990,Rook,1,,KAN,2016,2025-08-15 14:06:52
51,Frank Zombo,29,ROLB,16,11,254,6-3,Central Michigan,3/5/1987,6,5,,KAN,2016,2025-08-15 14:06:52
