No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary,Team,Year,Scraped_Date
44,Dorian O'Daniel,26,LB,11,0,217,6-1,Clemson,9/4/1994,2,1,Kansas City Chiefs / 3rd / 100th pick /2018,"$750,000",KAN,2020,2025-08-15 14:07:27
57,Alex Okafor,29,DE,11,0,261,6-4,Texas,2/8/1991,7,1,Arizona Cardinals / 4th / 103rd pick /2013,"$2,000,000",KAN,2020,2025-08-15 14:07:27
60,Patrick Omameh,31,G,1,1,327,6-4,Michigan,12/29/1989,6,0,,,KAN,2020,2025-08-15 14:07:27
70,Kelechi Osemele,31,LG,5,5,330,6-5,Iowa St.,6/24/1989,8,2,Baltimore Ravens / 2nd / 60th pick /2012,"$1,050,000",KAN,2020,2025-08-15 14:07:27
64,Mike Pennel,29,DT,14,1,330,6-4,"Arizona St.,Colorado State-Pueblo",5/9/1991,6,1,,"$802,941",KAN,2020,2025-08-15 14:07:27
13,Byron Pringle,27,WR,13,3,203,6-1,Kansas St.,11/17/1993,1,2,,"$675,000",KAN,2020,2025-08-15 14:07:27
74,Martinas Rankin,26,T,1,1,311,6-5,"Mississippi Gulf Coast CC,Mississippi St.",10/20/1994,2,1,Houston Texans / 3rd / 80th pick /2018,"$591,180",KAN,2020,2025-08-15 14:07:27
62,Austin Reiter,29,C,15,12,301,6-3,South Florida,11/27/1991,4,6,Washington Redskins / 7th / 222nd pick /2015,"$2,275,000",KAN,2020,2025-08-15 14:07:27
75,Mike Remmers,31,RT,13,10,301,6-5,Oregon St.,4/11/1989,7,6,,"$1,050,000",KAN,2020,2025-08-15 14:07:27
11,Demarcus Robinson,26,WR,16,9,202,6-1,Florida,9/21/1994,4,4,Kansas City Chiefs / 4th / 126th pick /2016,"$2,160,000",KAN,2020,2025-08-15 14:07:27
99,Khalen Saunders,24,DT,3,1,324,6-0,Western Illinois,8/9/1996,1,1,Kansas City Chiefs / 3rd / 84th pick /2019,"$439,706",KAN,2020,2025-08-15 14:07:27
71,Mitchell Schwartz,31,RT,6,6,320,6-5,California,6/8/1989,8,3,Cleveland Browns / 2nd / 37th pick /2012,"$5,320,000",KAN,2020,2025-08-15 14:07:27
83,Ricky Seals-Jones,25,WR,2,0,243,6-5,Texas A&M,3/15/1995,3,0,,"$825,000",KAN,2020,2025-08-15 14:07:27
42,Anthony Sherman,32,RB,13,1,242,5-10,Connecticut,12/11/1988,9,0,Arizona Cardinals / 5th / 136th pick /2011,"$1,050,000",KAN,2020,2025-08-15 14:07:27
43,Emmanuel Smith,25,LB,1,0,240,6-2,Vanderbilt,7/25/1995,1,0,,,KAN,2020,2025-08-15 14:07:27
38,L'Jarius Sneed,23,DB,9,6,192,6-1,Louisiana Tech,1/21/1997,Rook,3,Kansas City Chiefs / 4th / 138th pick /2020,"$437,058",KAN,2020,2025-08-15 14:07:27
49,Daniel Sorensen,30,SS/FS,15,11,208,6-2,BYU,3/5/1990,6,5,,"$3,600,000",KAN,2020,2025-08-15 14:07:27
34,Darwin Thompson,23,RB,14,1,200,5-8,Utah St.,2/12/1997,1,1,Kansas City Chiefs / 6th / 214th pick /2019,"$675,000",KAN,2020,2025-08-15 14:07:27
24,Tedric Thompson,25,DB,8,0,204,6-0,Colorado,1/20/1995,3,1,Seattle Seahawks / 4th / 111th pick /2017,"$825,000",KAN,2020,2025-08-15 14:07:27
22,Juan Thornhill,25,FS,16,8,205,6-0,Virginia,10/19/1995,1,3,Kansas City Chiefs / 2nd / 63rd pick /2019,"$704,785",KAN,2020,2025-08-15 14:07:27
5,Tommy Townsend,24,P,16,0,191,6-1,Florida,11/12/1996,Rook,2,,,KAN,2020,2025-08-15 14:07:27
35,Charvarius Ward,24,LCB,14,13,196,6-1,"Hinds CC,Middle Tenn. St.",5/16/1996,2,4,,"$750,000",KAN,2020,2025-08-15 14:07:27
90,Tim Ward,23,DE,1,1,255,6-6,Old Dominion,8/11/1997,1,1,,"$585,000",KAN,2020,2025-08-15 14:07:27
30,DeAndre Washington,27,RB,1,0,210,5-8,Texas Tech,2/22/1993,4,0,Oakland Raiders / 5th / 143rd pick /2016,"$695,882",KAN,2020,2025-08-15 14:07:27
14,Sammy Watkins,27,WR,10,9,211,6-1,Clemson,6/14/1993,6,4,Buffalo Bills / 1st / 4th pick /2014,"$7,000,000",KAN,2020,2025-08-15 14:07:27
23,Armani Watts,24,DB,16,1,205,5-11,Texas A&M,3/19/1996,2,1,Kansas City Chiefs / 4th / 124th pick /2018,"$750,000",KAN,2020,2025-08-15 14:07:27
98,Tershawn Wharton,22,DE,16,1,280,6-1,Missouri S&T,6/25/1998,Rook,2,,,KAN,2020,2025-08-15 14:07:27
31,Darrel Williams,25,RB,16,0,219,5-11,LSU,4/15/1995,2,2,,"$750,000",KAN,2020,2025-08-15 14:07:27
54,Damien Wilson,27,MLB,13,13,245,6-1,Minnesota,5/28/1993,5,6,Dallas Cowboys / 4th / 127th pick /2015,"$3,200,000",KAN,2020,2025-08-15 14:07:27
41,James Winchester,31,LS,16,0,240,6-3,Oklahoma,8/6/1989,5,1,,"$910,000",KAN,2020,2025-08-15 14:07:27
61,Stefen Wisniewski,31,G,4,2,305,6-3,Penn St.,3/22/1989,9,1,Oakland Raiders / 2nd / 48th pick /2011,,KAN,2020,2025-08-15 14:07:27
68,Bryan Witzmann,30,T,1,0,320,6-7,South Dakota St.,6/16/1990,4,0,,,KAN,2020,2025-08-15 14:07:27
77,Andrew Wylie,26,RG,14,14,309,6-6,Eastern Michigan,8/19/1994,2,8,,"$750,000",KAN,2020,2025-08-15 14:07:27
82,Deon Yelder,25,TE,14,1,255,6-4,Western Kentucky,3/6/1995,2,0,,"$750,000",KAN,2020,2025-08-15 14:07:27
