No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
22,Fred Jackson,33,RB,14,9,215,6-1,Coe College,2/20/1981,7,7,,BUF,2014,2025-08-15 13:42:04
58,Randell Johnson,23,LB,5,0,242,6-3,Florida Atlantic,3/23/1991,Rook,1,Buffalo Bills / 7th / 221st pick /2014,BUF,2014,2025-08-15 13:42:04
71,Cyrus Kouandjio,21,T,1,0,322,6-7,Alabama,7/21/1993,Rook,0,Buffalo Bills / 2nd / 44th pick /2014,BUF,2014,2025-08-15 13:42:04
31,Kenny Ladler,22,DB,2,0,200,6-1,Vanderbilt,6/23/1992,Rook,0,,BUF,2014,2025-08-15 13:42:04
91,Manny Lawson,30,LB,16,0,240,6-5,North Carolina St.,7/13/1984,8,2,San Francisco 49ers / 1st / 22nd pick /2006,BUF,2014,2025-08-15 13:42:04
3,EJ Manuel,24,QB,5,4,237,6-4,Florida St.,3/19/1990,1,2,Buffalo Bills / 1st / 16th pick /2013,BUF,2014,2025-08-15 13:42:04
21,Leodis McKelvin,29,LCB,10,9,190,5-11,Troy,9/1/1985,6,4,Buffalo Bills / 1st / 11th pick /2008,BUF,2014,2025-08-15 13:42:04
18,Kyle Orton,32,QB,12,12,228,6-4,Purdue,11/14/1982,9,8,Chicago Bears / 4th / 106th pick /2005,BUF,2014,2025-08-15 13:42:04
79,Erik Pears,32,RG,16,16,316,6-8,Colorado St.,6/25/1982,8,7,,BUF,2014,2025-08-15 13:42:04
57,Ty Powell,26,DE,14,0,249,6-2,Harding,4/27/1988,1,1,Seattle Seahawks / 7th / 231st pick /2013,BUF,2014,2025-08-15 13:42:04
30,Bacarri Rambo,24,DB,4,0,211,6-1,Georgia,6/27/1990,1,1,Washington Redskins / 6th / 191st pick /2013,BUF,2014,2025-08-15 13:42:04
68,Cyril Richardson,24,G,12,4,329,6-5,Baylor,12/27/1990,Rook,2,Buffalo Bills / 5th / 153rd pick /2014,BUF,2014,2025-08-15 13:42:04
56,Keith Rivers,28,LB,12,3,236,6-2,USC,5/5/1986,6,2,Cincinnati Bengals / 1st / 9th pick /2008,BUF,2014,2025-08-15 13:42:04
37,Nickell Robey-Coleman,22,DB,16,7,180,5-8,USC,1/17/1992,1,3,,BUF,2014,2025-08-15 13:42:04
65,Garrison Sanborn,29,LS,16,0,240,6-1,Florida St.,7/31/1985,5,2,,BUF,2014,2025-08-15 13:42:04
6,Colton Schmidt,24,P,16,0,224,5-11,UC Davis,10/27/1990,1,1,,BUF,2014,2025-08-15 13:42:04
25,Da'Norris Searcy,26,SS,15,13,205,5-11,North Carolina,11/16/1988,3,6,Buffalo Bills / 4th / 100th pick /2011,BUF,2014,2025-08-15 13:42:04
85,Lee Smith,27,TE,14,10,265,6-6,"Tennessee,Marshall",11/21/1987,3,0,New England Patriots / 5th / 159th pick /2011,BUF,2014,2025-08-15 13:42:04
51,Brandon Spikes,27,MLB,16,10,250,6-3,Florida,9/3/1987,4,6,New England Patriots / 2nd / 62nd pick /2010,BUF,2014,2025-08-15 13:42:04
28,C.J. Spiller,27,RB,9,5,194,5-11,Clemson,8/5/1987,4,4,Buffalo Bills / 1st / 9th pick /2010,BUF,2014,2025-08-15 13:42:04
38,Frank Summers,29,RB,10,6,240,5-10,UNLV,9/6/1985,5,0,Pittsburgh Steelers / 5th / 169th pick /2009,BUF,2014,2025-08-15 13:42:04
11,Marcus Thigpen,28,RB,5,0,193,5-9,Indiana,5/15/1986,2,1,,BUF,2014,2025-08-15 13:42:04
80,Deonte Thompson,25,WR,1,0,204,6-0,Florida,2/14/1989,2,0,,BUF,2014,2025-08-15 13:42:04
60,Kraig Urbik,29,LG,16,9,323,6-5,Wisconsin,9/23/1985,4,4,Pittsburgh Steelers / 3rd / 79th pick /2009,BUF,2014,2025-08-15 13:42:04
14,Sammy Watkins,21,WR,16,16,211,6-1,Clemson,6/14/1993,Rook,8,Buffalo Bills / 1st / 4th pick /2014,BUF,2014,2025-08-15 13:42:04
23,Aaron Williams,24,FS,15,14,195,6-0,Texas,4/23/1990,3,5,Buffalo Bills / 2nd / 34th pick /2011,BUF,2014,2025-08-15 13:42:04
74,Chris Williams,29,T,3,3,326,6-6,Vanderbilt,8/26/1985,6,1,Chicago Bears / 1st / 14th pick /2008,BUF,2014,2025-08-15 13:42:04
27,Duke Williams,24,DB,16,4,201,5-11,Nevada,10/15/1990,1,3,Buffalo Bills / 4th / 105th pick /2013,BUF,2014,2025-08-15 13:42:04
95,Kyle Williams,31,LDT,15,15,303,6-1,LSU,6/10/1983,8,12,Buffalo Bills / 5th / 134th pick /2006,BUF,2014,2025-08-15 13:42:04
94,Mario Williams,29,LDE,16,16,300,6-6,North Carolina St.,1/31/1985,8,19,Houston Texans / 1st / 1st pick /2006,BUF,2014,2025-08-15 13:42:04
19,Mike Williams,27,WR,9,0,204,6-2,Syracuse,5/18/1987,4,1,Tampa Bay Buccaneers / 4th / 101st pick /2010,BUF,2014,2025-08-15 13:42:04
70,Eric Wood,28,C,16,16,310,6-4,Louisville,3/18/1986,5,7,Buffalo Bills / 1st / 28th pick /2009,BUF,2014,2025-08-15 13:42:04
10,Robert Woods,22,WR,16,15,190,6-0,USC,4/10/1992,1,5,Buffalo Bills / 2nd / 41st pick /2013,BUF,2014,2025-08-15 13:42:04
92,Jarius Wynn,28,DE,11,1,273,6-5,"Georgia Military,Georgia",8/29/1986,5,2,Green Bay Packers / 6th / 182nd pick /2009,BUF,2014,2025-08-15 13:42:04
