No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
98,Landon Cohen,25,DT,1,0,274,6-3,Ohio,8/3/1986,3,0,Detroit Lions / 7th / 216th pick /2008,NWE,2011,2025-08-15 14:14:23
63,Dan Connolly,29,C,13,11,305,6-4,SE Missouri St.,9/2/1982,6,7,,NWE,2011,2025-08-15 14:14:23
96,Jermaine Cunningham,23,LB,9,0,248,6-2,Florida,8/24/1988,1,1,New England Patriots / 2nd / 53rd pick /2010,NWE,2011,2025-08-15 14:14:23
71,Brandon Deaderick,24,DE,10,5,297,6-4,Alabama,8/19/1987,1,3,New England Patriots / 7th / 247th pick /2010,NWE,2011,2025-08-15 14:14:23
21,Ras-I Dowling,23,DB,2,2,198,6-1,Virginia,5/9/1988,Rook,1,New England Patriots / 2nd / 33rd pick /2011,NWE,2011,2025-08-15 14:14:23
90,A.J. Edds,24,LB,2,0,246,6-4,Iowa,9/18/1987,Rook,0,Miami Dolphins / 4th / 119th pick /2010,NWE,2011,2025-08-15 14:14:23
11,Julian Edelman,25,WR,13,0,198,5-10,"San Mateo,Kent St.",5/22/1986,2,1,New England Patriots / 7th / 232nd pick /2009,NWE,2011,2025-08-15 14:14:23
94,Shaun Ellis,34,LDE,14,10,290,6-5,Tennessee,6/24/1977,11,4,New York Jets / 1st / 12th pick /2000,NWE,2011,2025-08-15 14:14:23
33,Kevin Faulk,35,RB,7,3,202,5-8,LSU,6/5/1976,12,1,New England Patriots / 2nd / 46th pick /1999,NWE,2011,2025-08-15 14:14:23
52,Dane Fletcher,25,RLB,10,5,244,6-2,Montana St.,9/14/1986,1,3,,NWE,2011,2025-08-15 14:14:23
3,Stephen Gostkowski,27,K,16,0,215,6-1,Memphis,1/28/1984,5,3,New England Patriots / 4th / 118th pick /2006,NWE,2011,2025-08-15 14:14:23
42,BenJarvus Green-Ellis,26,RB,16,6,215,5-11,Mississippi,7/2/1985,3,7,,NWE,2011,2025-08-15 14:14:23
82,Dan Gronkowski,26,TE,5,1,255,6-6,Maryland,1/21/1985,2,0,Detroit Lions / 7th / 255th pick /2009,NWE,2011,2025-08-15 14:14:23
87,Rob Gronkowski,22,TE,16,16,265,6-6,Arizona,5/14/1989,1,14,New England Patriots / 2nd / 42nd pick /2010,NWE,2011,2025-08-15 14:14:23
59,Gary Guyton,26,MLB,13,6,245,6-2,Georgia Tech,11/14/1985,3,3,,NWE,2011,2025-08-15 14:14:23
92,Albert Haynesworth,30,DT,6,0,335,6-6,Tennessee,6/17/1981,9,0,Tennessee Titans / 1st / 15th pick /2002,NWE,2011,2025-08-15 14:14:23
81,Aaron Hernandez,22,TE,14,12,250,6-2,Florida,11/6/1989,1,10,New England Patriots / 4th / 113th pick /2010,NWE,2011,2025-08-15 14:14:23
8,Brian Hoyer,26,QB,3,0,215,6-2,Michigan St.,10/13/1985,2,0,,NWE,2011,2025-08-15 14:14:23
44,James Ihedigbo,28,SS,16,12,202,6-1,Massachusetts,12/3/1983,3,4,,NWE,2011,2025-08-15 14:14:23
85,Chad Johnson,33,WR,15,3,188,6-1,"Langston,Santa Monica College (CA),Oregon St.",1/9/1978,10,3,Cincinnati Bengals / 2nd / 36th pick /2001,NWE,2011,2025-08-15 14:14:23
23,Nate Jones,29,DB,5,1,185,5-10,Rutgers,6/15/1982,7,1,Dallas Cowboys / 7th / 205th pick /2004,NWE,2011,2025-08-15 14:14:23
67,Dan Koppen,32,C,1,1,300,6-2,Boston Col.,9/12/1979,8,1,New England Patriots / 5th / 164th pick /2003,NWE,2011,2025-08-15 14:14:23
90,Niko Koutouvides,30,LB,8,1,238,6-2,Purdue,3/25/1981,7,1,Seattle Seahawks / 4th / 116th pick /2004,NWE,2011,2025-08-15 14:14:23
72,Matt Light,33,LT,15,15,305,6-4,Purdue,6/23/1978,10,9,New England Patriots / 2nd / 48th pick /2001,NWE,2011,2025-08-15 14:14:23
74,Kyle Love,25,RDT,16,13,310,6-1,Mississippi St.,11/18/1986,1,6,,NWE,2011,2025-08-15 14:14:23
70,Logan Mankins,29,LG,15,15,308,6-4,Fresno St.,3/10/1982,6,15,New England Patriots / 1st / 32nd pick /2005,NWE,2011,2025-08-15 14:14:23
51,Jerod Mayo,25,MLB,14,13,230,6-2,Tennessee,2/23/1986,3,6,New England Patriots / 1st / 10th pick /2008,NWE,2011,2025-08-15 14:14:23
32,Devin McCourty,24,LCB,14,14,195,5-10,Rutgers,8/13/1987,1,5,New England Patriots / 1st / 27th pick /2010,NWE,2011,2025-08-15 14:14:23
65,Nick McDonald,24,G,4,2,316,6-4,Grand Valley St.,6/27/1987,Rook,1,,NWE,2011,2025-08-15 14:14:23
14,Zoltan Mesko,25,P,16,0,234,6-4,Michigan,3/16/1986,1,3,New England Patriots / 5th / 150th pick /2010,NWE,2011,2025-08-15 14:14:23
27,Antwaun Molden,26,DB,16,2,198,6-1,Eastern Kentucky,1/23/1985,3,2,Houston Texans / 3rd / 79th pick /2008,NWE,2011,2025-08-15 14:14:23
92,Eric Moore,30,DE,2,0,268,6-4,Florida St.,2/28/1981,6,0,New York Giants / 6th / 186th pick /2005,NWE,2011,2025-08-15 14:14:23
29,Sterling Moore,21,DB,6,3,200,5-9,"Laney,SMU",2/3/1990,Rook,2,,NWE,2011,2025-08-15 14:14:23
50,Rob Ninkovich,27,LLB,16,16,260,6-2,Purdue,2/1/1984,5,8,New Orleans Saints / 5th / 135th pick /2006,NWE,2011,2025-08-15 14:14:23
36,Lousaka Polite,30,RB,1,0,245,6-0,Pittsburgh,9/14/1981,7,0,,NWE,2011,2025-08-15 14:14:23
17,Taylor Price,24,WR,3,0,204,6-0,Ohio,10/8/1987,1,0,New England Patriots / 3rd / 90th pick /2010,NWE,2011,2025-08-15 14:14:23
91,Myron Pryor,25,DT,2,0,310,6-1,Kentucky,6/13/1986,2,0,New England Patriots / 6th / 207th pick /2009,NWE,2011,2025-08-15 14:14:23
22,Stevan Ridley,22,RB,16,2,220,5-11,LSU,1/27/1989,Rook,4,New England Patriots / 3rd / 73rd pick /2011,NWE,2011,2025-08-15 14:14:23
69,Alex Silvestro,23,DE,1,0,267,6-3,Rutgers,11/15/1988,Rook,0,,NWE,2011,2025-08-15 14:14:23
18,Matthew Slater,26,WR,16,3,205,6-0,UCLA,9/9/1985,3,0,New England Patriots / 5th / 153rd pick /2008,NWE,2011,2025-08-15 14:14:23
77,Nate Solder,23,RT,16,13,316,6-9,Colorado,4/12/1988,Rook,8,New England Patriots / 1st / 17th pick /2011,NWE,2011,2025-08-15 14:14:23
55,Brandon Spikes,24,RLB,8,6,250,6-3,Florida,9/3/1987,1,3,New England Patriots / 2nd / 62nd pick /2010,NWE,2011,2025-08-15 14:14:23
53,Jeff Tarpinian,24,LB,7,1,238,6-3,Iowa,10/16/1987,Rook,1,,NWE,2011,2025-08-15 14:14:23
64,Donald Thomas,26,G,10,1,295,6-3,Connecticut,9/25/1985,3,2,Miami Dolphins / 6th / 195th pick /2008,NWE,2011,2025-08-15 14:14:23
10,Tiquan Underwood,24,WR,6,0,175,6-1,Rutgers,2/17/1987,2,0,Jacksonville Jaguars / 7th / 253rd pick /2009,NWE,2011,2025-08-15 14:14:23
35,Ross Ventrone,25,DB,8,0,190,5-8,Villanova,9/27/1986,Rook,0,,NWE,2011,2025-08-15 14:14:23
34,Shane Vereen,22,RB,5,0,205,5-10,California,5/2/1989,Rook,0,New England Patriots / 2nd / 56th pick /2011,NWE,2011,2025-08-15 14:14:23
76,Sebastian Vollmer,27,RT,6,5,315,6-8,Houston,7/10/1984,2,3,New England Patriots / 2nd / 58th pick /2009,NWE,2011,2025-08-15 14:14:23
98,Gerard Warren,33,DT,12,0,325,6-4,Florida,7/25/1978,10,1,Cleveland Browns / 1st / 3rd pick /2001,NWE,2011,2025-08-15 14:14:23
54,Brian Waters,34,RG,16,16,320,6-3,North Texas,2/18/1977,11,13,,NWE,2011,2025-08-15 14:14:23
66,Thomas Welch,24,T,3,1,306,6-6,Vanderbilt,6/19/1987,1,1,New England Patriots / 7th / 208th pick /2010,NWE,2011,2025-08-15 14:14:23
83,Wes Welker,30,WR,16,15,185,5-9,Texas Tech,5/1/1981,7,17,,NWE,2011,2025-08-15 14:14:23
62,Ryan Wendell,25,C,14,3,275,6-2,Fresno St.,3/4/1986,2,3,,NWE,2011,2025-08-15 14:14:23
58,Tracy White,30,LB,15,1,235,6-0,Howard,4/14/1981,8,2,,NWE,2011,2025-08-15 14:14:23
75,Vince Wilfork,30,LDT,16,16,325,6-2,Miami (FL),11/4/1981,7,13,New England Patriots / 1st / 21st pick /2004,NWE,2011,2025-08-15 14:14:23
41,Malcolm Williams,24,DB,2,0,200,5-11,"TCU,Trinity Valley CC (TX)",11/22/1987,Rook,0,New England Patriots / 7th / 219th pick /2011,NWE,2011,2025-08-15 14:14:23
39,Danny Woodhead,26,RB,15,4,204,5-8,Chadron St.,1/25/1985,2,5,,NWE,2011,2025-08-15 14:14:23
99,Mike Wright,29,DT,1,1,295,6-4,"Ashland,Cincinnati",3/1/1982,6,0,,NWE,2011,2025-08-15 14:14:23
