No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
18,Matthew Slater,38,WR,16,0,205,6-0,UCLA,9/9/1985,15,0,New England Patriots / 5th / 153rd pick /2008,NWE,2023,2025-08-15 14:16:01
7,JuJu Smith-Schuster,27,WR,11,7,215,6-1,USC,11/22/1996,6,2,Pittsburgh Steelers / 2nd / 62nd pick /2017,NWE,2023,2025-08-15 14:16:01
87,Matt Sokol,28,TE,3,1,249,6-5,Michigan St.,11/9/1995,3,0,,NWE,2023,2025-08-15 14:16:01
62,Sidy Sow,25,RG,15,13,318,6-5,Eastern Michigan,6/28/1998,Rook,4,New England Patriots / 4th / 117th pick /2023,NWE,2023,2025-08-15 14:16:01
28,Ameer Speed,24,CB,5,0,215,6-3,"Georgia,Michigan St.",10/11/1999,Rook,0,New England Patriots / 6th / 214th pick /2023,NWE,2023,2025-08-15 14:16:01
38,Rhamondre Stevenson,25,RB,12,12,227,6-0,"Cerritos (CA),Oklahoma",2/23/1998,2,4,New England Patriots / 4th / 120th pick /2021,NWE,2023,2025-08-15 14:16:01
69,Cole Strange,25,OL,10,10,310,6-5,Chattanooga,7/31/1998,1,3,New England Patriots / 1st / 29th pick /2022,NWE,2023,2025-08-15 14:16:01
48,Jahlani Tavai,27,LB,17,16,255,6-2,Hawaii,9/28/1996,4,10,Detroit Lions / 2nd / 43rd pick /2019,NWE,2023,2025-08-15 14:16:01
11,Tyquan Thornton,23,WR,9,3,185,6-2,Baylor,9/7/2000,1,1,New England Patriots / 2nd / 50th pick /2022,NWE,2023,2025-08-15 14:16:01
55,Joshua Uche,25,LB,15,2,226,6-3,Michigan,9/18/1998,3,3,New England Patriots / 2nd / 60th pick /2020,NWE,2023,2025-08-15 14:16:01
26,Shaun Wade,25,CB,14,6,196,6-1,Ohio St.,9/15/1998,2,3,Baltimore Ravens / 5th / 160th pick /2021,NWE,2023,2025-08-15 14:16:01
72,Tyrone Wheatley Jr.,26,T,2,0,320,6-6,"Michigan,Stony Brook",2/4/1997,1,0,,NWE,2023,2025-08-15 14:16:01
99,Keion White,24,DE,16,4,285,6-5,"Old Dominion,Georgia Tech",1/20/1999,Rook,3,New England Patriots / 2nd / 46th pick /2023,NWE,2023,2025-08-15 14:16:01
3,Mack Wilson,25,LB,17,1,240,6-1,Alabama,2/14/1998,4,2,Cleveland Browns / 5th / 155th pick /2019,NWE,2023,2025-08-15 14:16:01
19,Marco Wilson,24,CB,1,0,191,5-11,Florida,3/3/1999,2,0,Arizona Cardinals / 4th / 136th pick /2021,NWE,2023,2025-08-15 14:16:01
91,Deatrich Wise Jr.,29,DL,16,13,271,6-5,Arkansas,7/26/1994,6,8,New England Patriots / 4th / 131st pick /2017,NWE,2023,2025-08-15 14:16:01
4,Bailey Zappe,24,QB,10,6,215,6-1,"Houston Christian,Western Kentucky",4/26/1999,1,0,New England Patriots / 4th / 137th pick /2022,NWE,2023,2025-08-15 14:16:01
