No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
53,Jelani Jenkins,21,LB,16,0,240,6-0,Florida,3/13/1992,Rook,1,Miami Dolphins / 4th / 104th pick /2013,MIA,2013,2025-08-15 14:10:32
74,John Jerry,27,RG,16,16,340,6-5,Mississippi,6/14/1986,3,7,Miami Dolphins / 3rd / 73rd pick /2010,MIA,2013,2025-08-15 14:10:32
36,Don Jones,23,DB,16,0,195,5-11,"Mississippi Gulf Coast CC,Arkansas St.",5/14/1990,Rook,1,Miami Dolphins / 7th / 250th pick /2013,MIA,2013,2025-08-15 14:10:32
20,Reshad Jones,25,FS,16,16,215,6-1,Georgia,2/25/1988,3,6,Miami Dolphins / 5th / 163rd pick /2010,MIA,2013,2025-08-15 14:10:32
95,Dion Jordan,23,DE,16,0,284,6-6,Oregon,3/5/1990,Rook,2,Miami Dolphins / 1st / 3rd pick /2013,MIA,2013,2025-08-15 14:10:32
57,Josh Kaddu,23,LB,1,0,239,6-3,Oregon,3/12/1990,1,0,Miami Dolphins / 5th / 155th pick /2012,MIA,2013,2025-08-15 14:10:32
44,Jordan Kovacs,23,DB,9,0,205,5-10,Michigan,6/12/1990,Rook,1,,MIA,2013,2025-08-15 14:10:32
71,Jonathan Martin,24,LT,7,7,300,6-6,Stanford,12/28/1989,1,3,Miami Dolphins / 2nd / 42nd pick /2012,MIA,2013,2025-08-15 14:10:32
90,Vaughn Martin,27,DT,3,0,331,6-3,Western Ontario,4/18/1986,4,0,San Diego Chargers / 4th / 113th pick /2009,MIA,2013,2025-08-15 14:10:32
18,Rishard Matthews,24,TE,16,5,217,6-0,Nevada,10/12/1989,1,3,Miami Dolphins / 7th / 227th pick /2012,MIA,2013,2025-08-15 14:10:32
37,Kelcie McCray,25,DB,4,0,205,6-2,Arkansas St.,9/21/1988,1,0,,MIA,2013,2025-08-15 14:10:32
78,Bryant McKinnie,34,LT,10,10,360,6-8,"Lackawanna,Miami (FL)",9/23/1979,11,4,Minnesota Vikings / 1st / 7th pick /2002,MIA,2013,2025-08-15 14:10:32
26,Lamar Miller,22,RB,16,15,221,5-10,Miami (FL),4/25/1991,1,5,Miami Dolphins / 4th / 97th pick /2012,MIA,2013,2025-08-15 14:10:32
55,Koa Misi,26,RLB,15,12,244,6-3,Utah,1/17/1987,3,6,Miami Dolphins / 2nd / 40th pick /2010,MIA,2013,2025-08-15 14:10:32
14,Marlon Moore,26,WR,8,0,190,6-0,Fresno St.,9/3/1987,3,0,,MIA,2013,2025-08-15 14:10:32
8,Matt Moore,29,QB,1,0,219,6-3,"College of the Canyons (CA),Oregon St.",8/9/1984,6,0,,MIA,2013,2025-08-15 14:10:32
98,Jared Odrick,26,LDT,16,5,301,6-5,Penn St.,12/31/1987,3,4,Miami Dolphins / 1st / 28th pick /2010,MIA,2013,2025-08-15 14:10:32
41,Chris Owens,27,DB,1,0,182,5-10,San Jose St.,12/1/1986,4,0,Atlanta Falcons / 3rd / 90th pick /2009,MIA,2013,2025-08-15 14:10:32
24,Dimitri Patterson,30,DB,6,4,200,6-0,"SE Missouri St.,Tuskegee",6/18/1983,8,3,,MIA,2013,2025-08-15 14:10:32
51,Mike Pouncey,24,C,14,14,298,6-5,Florida,7/24/1989,2,8,Miami Dolphins / 1st / 15th pick /2011,MIA,2013,2025-08-15 14:10:32
79,Derrick Shelby,24,DE,16,1,280,6-2,Utah,3/4/1989,1,2,,MIA,2013,2025-08-15 14:10:32
80,Dion Sims,22,TE,15,5,268,6-4,Michigan St.,2/18/1991,Rook,0,Miami Dolphins / 4th / 106th pick /2013,MIA,2013,2025-08-15 14:10:32
96,Paul Soliai,30,RDT,15,15,344,6-4,"Coffeyville CC,Utah",12/30/1983,6,7,Miami Dolphins / 4th / 108th pick /2007,MIA,2013,2025-08-15 14:10:32
87,Ryan Spadola,22,WR,1,0,200,6-3,Lehigh,2/15/1991,Rook,0,,MIA,2013,2025-08-15 14:10:32
45,Austin Spitler,27,LB,12,0,244,6-3,Ohio St.,10/26/1986,3,1,Miami Dolphins / 7th / 252nd pick /2010,MIA,2013,2025-08-15 14:10:32
25,R.J. Stanford,25,DB,13,0,180,5-10,Utah,5/6/1988,2,1,Carolina Panthers / 7th / 223rd pick /2010,MIA,2013,2025-08-15 14:10:32
94,Randy Starks,30,LDT,16,14,305,6-4,Maryland,12/14/1983,9,7,Tennessee Titans / 3rd / 71st pick /2004,MIA,2013,2025-08-15 14:10:32
9,Caleb Sturgis,24,K,16,0,192,5-9,Florida,8/9/1989,Rook,2,Miami Dolphins / 5th / 166th pick /2013,MIA,2013,2025-08-15 14:10:32
17,Ryan Tannehill,25,QB,16,16,217,6-4,Texas A&M,7/27/1988,1,11,Miami Dolphins / 1st / 8th pick /2012,MIA,2013,2025-08-15 14:10:32
22,Jamar Taylor,23,DB,9,0,192,5-11,Boise St.,9/29/1990,Rook,1,Miami Dolphins / 2nd / 54th pick /2013,MIA,2013,2025-08-15 14:10:32
34,Marcus Thigpen,27,RB,16,0,193,5-9,Indiana,5/15/1986,1,1,,MIA,2013,2025-08-15 14:10:32
70,Dallas Thomas,24,T,6,0,306,6-5,Tennessee,10/30/1989,Rook,0,Miami Dolphins / 3rd / 77th pick /2013,MIA,2013,2025-08-15 14:10:32
33,Daniel Thomas,26,RB,15,1,225,6-0,"Northwest Mississippi CC,Kansas St.",10/29/1987,2,3,Miami Dolphins / 2nd / 62nd pick /2011,MIA,2013,2025-08-15 14:10:32
31,Michael Thomas,23,DB,3,0,192,5-11,Stanford,3/17/1990,1,0,,MIA,2013,2025-08-15 14:10:32
93,Jason Trusnik,29,DE,16,2,241,6-4,Ohio Northern,6/6/1984,6,2,,MIA,2013,2025-08-15 14:10:32
50,Olivier Vernon,23,RDE,16,14,262,6-2,Miami (FL),10/7/1990,1,8,Miami Dolphins / 3rd / 72nd pick /2012,MIA,2013,2025-08-15 14:10:32
91,Cameron Wake,31,LDE,15,15,263,6-3,Penn St.,1/30/1982,4,10,,MIA,2013,2025-08-15 14:10:32
11,Mike Wallace,27,WR,16,16,200,6-0,Mississippi,8/1/1986,4,7,Pittsburgh Steelers / 3rd / 84th pick /2009,MIA,2013,2025-08-15 14:10:32
62,Danny Watkins,29,G,1,0,312,6-3,Baylor,11/6/1984,2,0,Philadelphia Eagles / 1st / 23rd pick /2011,MIA,2013,2025-08-15 14:10:32
52,Philip Wheeler,29,LLB,16,16,245,6-2,Georgia Tech,12/12/1984,5,8,Indianapolis Colts / 3rd / 93rd pick /2008,MIA,2013,2025-08-15 14:10:32
27,Jimmy Wilson,27,DB,16,3,193,5-11,Montana,7/30/1986,2,2,Miami Dolphins / 7th / 235th pick /2011,MIA,2013,2025-08-15 14:10:32
72,Will Yeatman,25,TE,8,0,268,6-5,"Notre Dame,Maryland",4/10/1988,2,1,,MIA,2013,2025-08-15 14:10:32
