No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
36,Jim Leonhard,29,SS,13,13,188,5-8,Wisconsin,10/27/1982,6,5,,NYJ,2011,2025-08-15 14:20:26
74,Nick Mangold,27,C,14,14,307,6-4,Ohio St.,1/13/1984,5,9,New York Jets / 1st / 29th pick /2006,NYJ,2011,2025-08-15 14:20:26
85,Derrick Mason,37,WR,5,2,197,5-10,Michigan St.,1/17/1974,14,1,Tennessee Oilers / 4th / 98th pick /1997,NYJ,2011,2025-08-15 14:20:26
53,Josh Mauga,24,LB,16,1,250,6-1,Nevada,6/20/1987,1,2,,NYJ,2011,2025-08-15 14:20:26
51,Aaron Maybin,23,DE,13,0,245,6-4,Penn St.,4/6/1988,2,2,Buffalo Bills / 1st / 11th pick /2009,NYJ,2011,2025-08-15 14:20:26
50,Garrett McIntyre,27,LB,13,3,270,6-3,Fresno St.,11/26/1984,1,2,,NYJ,2011,2025-08-15 14:20:26
25,Joe McKnight,23,RB,15,0,190,6-0,USC,4/16/1988,1,3,New York Jets / 4th / 112th pick /2010,NYJ,2011,2025-08-15 14:20:26
65,Brandon Moore,31,RG,16,16,305,6-3,Illinois,6/3/1980,8,8,,NYJ,2011,2025-08-15 14:20:26
82,Matthew Mulligan,26,TE,16,9,258,6-4,Maine,1/18/1985,2,0,,NYJ,2011,2025-08-15 14:20:26
97,Calvin Pace,31,ROLB,16,16,265,6-4,Wake Forest,10/28/1980,8,9,Arizona Cardinals / 1st / 18th pick /2003,NYJ,2011,2025-08-15 14:20:26
79,Ropati Pitoitua,26,DE,14,0,290,6-8,Washington St.,4/6/1985,2,2,,NYJ,2011,2025-08-15 14:20:26
22,Brodney Pool,27,FS,14,6,214,6-2,Oklahoma,5/24/1984,6,3,Cleveland Browns / 2nd / 34th pick /2005,NYJ,2011,2025-08-15 14:20:26
91,Sione Pouha,32,NT,16,15,325,6-3,Utah,2/3/1979,6,9,New York Jets / 3rd / 88th pick /2005,NYJ,2011,2025-08-15 14:20:26
29,Bilal Powell,23,RB,2,0,204,5-10,Louisville,10/27/1988,Rook,0,New York Jets / 4th / 126th pick /2011,NYJ,2011,2025-08-15 14:20:26
46,Tanner Purdum,25,LS,16,0,217,6-3,Baker,1/1/1986,1,1,,NYJ,2011,2025-08-15 14:20:26
24,Darrelle Revis,26,LCB,16,16,198,5-11,Pittsburgh,7/14/1985,4,17,New York Jets / 1st / 14th pick /2007,NYJ,2011,2025-08-15 14:20:26
19,Eron Riley,24,WR,1,0,200,6-3,Duke,8/5/1987,Rook,0,,NYJ,2011,2025-08-15 14:20:26
6,Mark Sanchez,25,QB,16,16,232,6-2,USC,11/11/1986,2,8,New York Jets / 1st / 5th pick /2009,NYJ,2011,2025-08-15 14:20:26
72,Caleb Schlauderaff,24,G,6,1,305,6-4,Utah,11/7/1987,Rook,1,Green Bay Packers / 6th / 179th pick /2011,NYJ,2011,2025-08-15 14:20:26
57,Bart Scott,31,LILB,16,15,242,6-2,Southern Illinois,8/18/1980,9,8,,NYJ,2011,2025-08-15 14:20:26
68,Matt Slauson,25,LG,16,16,315,6-5,Nebraska,2/18/1986,2,6,New York Jets / 6th / 193rd pick /2009,NYJ,2011,2025-08-15 14:20:26
33,Eric Smith,28,FS,16,14,207,6-1,Michigan St.,3/17/1983,5,6,New York Jets / 3rd / 97th pick /2006,NYJ,2011,2025-08-15 14:20:26
30,Donald Strickland,31,DB,15,1,185,5-10,Colorado,11/24/1980,8,1,Indianapolis Colts / 3rd / 90th pick /2003,NYJ,2011,2025-08-15 14:20:26
95,Martin Tevaseu,24,DT,5,0,310,6-1,UNLV,10/7/1987,Rook,0,,NYJ,2011,2025-08-15 14:20:26
58,Bryan Thomas,32,LB,4,3,265,6-4,Ala-Birmingham,6/7/1979,9,2,New York Jets / 1st / 22nd pick /2002,NYJ,2011,2025-08-15 14:20:26
21,LaDainian Tomlinson,32,RB,14,1,215,5-10,TCU,6/23/1979,10,5,San Diego Chargers / 1st / 5th pick /2001,NYJ,2011,2025-08-15 14:20:26
35,Isaiah Trufant,29,DB,13,0,170,5-8,Eastern Washington,12/9/1982,1,1,,NYJ,2011,2025-08-15 14:20:26
88,Patrick Turner,24,WR,15,1,221,6-5,USC,5/19/1987,2,1,Miami Dolphins / 3rd / 87th pick /2009,NYJ,2011,2025-08-15 14:20:26
55,Jamaal Westerman,26,DE,16,3,265,6-3,Rutgers,2/21/1985,2,3,,NYJ,2011,2025-08-15 14:20:26
96,Muhammad Wilkerson,22,LDE,16,16,315,6-4,Temple,10/22/1989,Rook,8,New York Jets / 1st / 30th pick /2011,NYJ,2011,2025-08-15 14:20:26
20,Kyle Wilson,24,DB,16,6,190,5-10,Boise St.,5/30/1987,1,3,New York Jets / 1st / 29th pick /2010,NYJ,2011,2025-08-15 14:20:26
37,Tracy Wilson,22,DB,5,0,203,6-2,Northern Illinois,2/27/1989,Rook,0,,NYJ,2011,2025-08-15 14:20:26
