No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
84,Michael Jenkins,29,WR,11,7,214,6-4,Ohio St.,6/18/1982,7,4,Atlanta Falcons / 1st / 29th pick /2004,MIN,2011,2025-08-15 14:12:21
74,Charlie Johnson,27,LT,16,16,305,6-4,Oklahoma St.,5/2/1984,5,8,Indianapolis Colts / 6th / 199th pick /2006,MIN,2011,2025-08-15 14:12:21
25,Tyrell Johnson,26,DB,11,3,200,5-11,Arkansas St.,5/19/1985,3,1,Minnesota Vikings / 2nd / 43rd pick /2008,MIN,2011,2025-08-15 14:12:21
48,Matt Katula,29,LS,5,0,265,6-6,Wisconsin,8/22/1982,6,1,,MIN,2011,2025-08-15 14:12:21
40,Jim Kleinsasser,34,TE,16,11,272,6-3,North Dakota,1/31/1977,12,0,Minnesota Vikings / 2nd / 44th pick /1999,MIN,2011,2025-08-15 14:12:21
4,Chris Kluwe,30,P,16,0,210,6-4,UCLA,12/24/1981,6,2,,MIN,2011,2025-08-15 14:12:21
71,Phil Loadholt,25,RT,16,16,343,6-8,Oklahoma,1/21/1986,2,8,Minnesota Vikings / 2nd / 54th pick /2009,MIN,2011,2025-08-15 14:12:21
46,Cullen Loeffler,30,LS,11,0,247,6-5,Texas,1/27/1981,7,1,,MIN,2011,2025-08-15 14:12:21
8,Ryan Longwell,37,K,16,0,200,6-0,California,8/16/1974,14,2,,MIN,2011,2025-08-15 14:12:21
5,Donovan McNabb,35,QB,6,6,240,6-2,Syracuse,11/25/1976,12,4,Philadelphia Eagles / 1st / 2nd pick /1999,MIN,2011,2025-08-15 14:12:21
55,Kenny Onatolu,29,LB,16,1,235,6-1,Nebraska-Omaha,10/8/1982,2,1,,MIN,2011,2025-08-15 14:12:21
24,Jarrad Page,27,DB,5,0,225,6-0,UCLA,10/19/1984,5,0,Kansas City Chiefs / 7th / 228th pick /2006,MIN,2011,2025-08-15 14:12:21
28,Adrian Peterson,26,RB,12,12,220,6-1,Oklahoma,3/21/1985,4,8,Minnesota Vikings / 1st / 7th pick /2007,MIN,2011,2025-08-15 14:12:21
7,Christian Ponder,23,QB,11,10,222,6-2,Florida St.,2/25/1988,Rook,5,Minnesota Vikings / 1st / 12th pick /2011,MIN,2011,2025-08-15 14:12:21
41,Mistral Raymond,24,FS,10,5,191,6-1,South Florida,9/7/1987,Rook,2,Minnesota Vikings / 6th / 170th pick /2011,MIN,2011,2025-08-15 14:12:21
89,Allen Reisner,23,TE,6,0,255,6-3,Iowa,9/29/1988,Rook,0,,MIN,2011,2025-08-15 14:12:21
96,Brian Robison,28,LDE,16,16,259,6-3,Texas,4/27/1983,4,6,Minnesota Vikings / 4th / 102nd pick /2007,MIN,2011,2025-08-15 14:12:21
82,Kyle Rudolph,22,TE,15,8,265,6-6,Notre Dame,11/9/1989,Rook,2,Minnesota Vikings / 2nd / 43rd pick /2011,MIN,2011,2025-08-15 14:12:21
33,Jamarca Sanford,26,SS,15,15,200,5-10,Mississippi,8/27/1985,2,4,Minnesota Vikings / 7th / 231st pick /2009,MIN,2011,2025-08-15 14:12:21
22,Benny Sapp,30,DB,7,3,190,5-10,"Iowa,Northern Iowa",1/20/1981,7,1,,MIN,2011,2025-08-15 14:12:21
34,Andrew Sendejo,24,DB,3,0,210,6-1,Rice,9/9/1987,1,0,,MIN,2011,2025-08-15 14:12:21
35,Marcus Sherels,24,DB,16,3,175,5-10,Minnesota,9/30/1987,1,1,,MIN,2011,2025-08-15 14:12:21
81,Visanthe Shiancoe,31,TE,16,14,250,6-4,Morgan St.,6/18/1980,8,4,New York Giants / 3rd / 91st pick /2003,MIN,2011,2025-08-15 14:12:21
65,John Sullivan,26,C,15,15,312,6-4,Notre Dame,8/8/1985,3,8,Minnesota Vikings / 6th / 187th pick /2008,MIN,2011,2025-08-15 14:12:21
14,Joe Webb,25,QB,11,1,231,6-4,Ala-Birmingham,11/14/1986,1,2,Minnesota Vikings / 6th / 199th pick /2010,MIN,2011,2025-08-15 14:12:21
93,Kevin Williams,31,RDT,14,14,311,6-5,Oklahoma St.,8/16/1980,8,5,Minnesota Vikings / 1st / 9th pick /2003,MIN,2011,2025-08-15 14:12:21
26,Antoine Winfield,34,LCB,5,5,180,5-9,Ohio St.,6/24/1977,12,1,Buffalo Bills / 1st / 23rd pick /1999,MIN,2011,2025-08-15 14:12:21
