No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
95,T.Y. McGill,26,DT,4,0,295,6-0,North Carolina St.,11/23/1992,3,0,,SDG,2018,2025-08-15 15:09:27
92,Brandon Mebane,33,RDT,12,12,311,6-1,California,1/15/1985,11,6,Seattle Seahawks / 3rd / 85th pick /2007,SDG,2018,2025-08-15 15:09:27
38,Detrez Newsome,24,RB,9,0,210,5-10,Western Carolina,3/6/1994,Rook,1,,SDG,2018,2025-08-15 15:09:27
42,Uchenna Nwosu,22,LB,16,3,265,6-2,USC,12/28/1996,Rook,3,Los Angeles Chargers / 2nd / 48th pick /2018,SDG,2018,2025-08-15 15:09:27
76,Russell Okung,30,LT,15,15,310,6-5,Oklahoma St.,10/7/1988,8,8,Seattle Seahawks / 1st / 6th pick /2010,SDG,2018,2025-08-15 15:09:27
52,Denzel Perryman,26,MLB,9,9,240,5-11,Miami (FL),12/5/1992,3,4,San Diego Chargers / 2nd / 48th pick /2015,SDG,2018,2025-08-15 15:09:27
31,Adrian Phillips,26,DB,16,7,208,5-11,Texas,3/28/1992,4,9,,SDG,2018,2025-08-15 15:09:27
93,Darius Philon,24,LDT,16,13,286,6-1,Arkansas,1/22/1994,3,6,San Diego Chargers / 6th / 192nd pick /2015,SDG,2018,2025-08-15 15:09:27
53,Mike Pouncey,29,C,16,16,298,6-5,Florida,7/24/1989,7,11,Miami Dolphins / 1st / 15th pick /2011,SDG,2018,2025-08-15 15:09:27
50,Hayes Pullard,26,LB,9,0,235,6-0,USC,4/18/1992,3,1,Cleveland Browns / 7th / 219th pick /2015,SDG,2018,2025-08-15 15:09:27
61,Scott Quessenberry,23,G,15,0,310,6-3,UCLA,3/23/1995,Rook,1,Los Angeles Chargers / 5th / 155th pick /2018,SDG,2018,2025-08-15 15:09:27
29,Jeff Richards,27,DB,6,0,210,6-2,"NE Oklahoma A&M,Emporia St.",1/3/1991,Rook,0,,SDG,2018,2025-08-15 15:09:27
17,Philip Rivers,37,QB,16,16,228,6-5,North Carolina St.,12/8/1981,14,14,New York Giants / 1st / 4th pick /2004,SDG,2018,2025-08-15 15:09:27
,Isaac Rochell,23,DT,16,3,280,6-4,Notre Dame,4/22/1995,1,3,Los Angeles Chargers / 7th / 225th pick /2017,SDG,2018,2025-08-15 15:09:27
6,Nick Rose,24,K,0,0,200,6-2,Texas,5/5/1994,1,0,,SDG,2018,2025-08-15 15:09:27
75,Michael Schofield,28,RG,16,16,301,6-6,Michigan,11/15/1990,3,9,Denver Broncos / 3rd / 95th pick /2014,SDG,2018,2025-08-15 15:09:27
,Trenton Scott,24,T,9,1,320,6-5,Grambling St.,1/25/1994,Rook,1,,SDG,2018,2025-08-15 15:09:27
3,Geno Smith,28,QB,5,0,221,6-3,West Virginia,10/10/1990,5,0,New York Jets / 2nd / 39th pick /2013,SDG,2018,2025-08-15 15:09:27
71,Damion Square,29,RDE/LDE,16,11,293,6-2,Alabama,2/6/1989,5,5,,SDG,2018,2025-08-15 15:09:27
6,Caleb Sturgis,29,K,6,0,192,5-9,Florida,8/9/1989,5,-1,Miami Dolphins / 5th / 166th pick /2013,SDG,2018,2025-08-15 15:09:27
,Sam Tevi,24,RT,16,15,315,6-5,Utah,11/15/1994,1,8,Los Angeles Chargers / 6th / 190th pick /2017,SDG,2018,2025-08-15 15:09:27
64,Cole Toner,24,T,1,0,310,6-5,Harvard,3/13/1994,2,0,Arizona Cardinals / 5th / 170th pick /2016,SDG,2018,2025-08-15 15:09:27
34,Derek Watt,26,FB,16,5,234,6-2,Wisconsin,11/7/1992,2,0,San Diego Chargers / 6th / 198th pick /2016,SDG,2018,2025-08-15 15:09:27
,Kyzir White,22,DB,3,3,234,6-2,West Virginia,3/24/1996,Rook,3,Los Angeles Chargers / 4th / 119th pick /2018,SDG,2018,2025-08-15 15:09:27
,Mike Williams,24,WR,16,5,218,6-4,Clemson,10/4/1994,1,6,Los Angeles Chargers / 1st / 7th pick /2017,SDG,2018,2025-08-15 15:09:27
24,Trevor Williams,25,LCB,9,7,191,5-11,Penn St.,9/15/1993,2,3,,SDG,2018,2025-08-15 15:09:27
16,Tyrell Williams,26,WR,16,10,210,6-4,Western Oregon,2/12/1992,3,6,,SDG,2018,2025-08-15 15:09:27
,Kyle Wilson,23,LB,3,0,231,6-0,Arkansas St.,11/2/1995,Rook,0,,SDG,2018,2025-08-15 15:09:27
47,Mike Windt,32,LS,16,0,237,6-1,Cincinnati,5/29/1986,8,1,,SDG,2018,2025-08-15 15:09:27
