No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
96,Kareem Martin,24,DE,13,0,272,6-6,North Carolina,2/19/1992,2,1,Arizona Cardinals / 3rd / 84th pick /2014,CRD,2016,2025-08-15 13:36:12
32,Tyrann Mathieu,24,FS,10,10,190,5-9,LSU,5/13/1992,3,4,Arizona Cardinals / 3rd / 69th pick /2013,CRD,2016,2025-08-15 13:36:12
69,Evan Mathis,35,G,4,4,301,6-5,Alabama,11/1/1981,11,2,Carolina Panthers / 3rd / 79th pick /2005,CRD,2016,2025-08-15 13:36:12
97,Josh Mauro,25,RDE,15,13,290,6-6,Stanford,2/17/1991,2,7,,CRD,2016,2025-08-15 13:36:12
34,Harlan Miller,22,DB,2,2,182,6-0,Southeastern Louisiana,6/20/1994,Rook,1,Arizona Cardinals / 6th / 205th pick /2016,CRD,2016,2025-08-15 13:36:12
51,Kevin Minter,26,RILB,16,16,246,6-0,LSU,12/3/1990,3,8,Arizona Cardinals / 2nd / 45th pick /2013,CRD,2016,2025-08-15 13:36:12
80,Ifeanyi Momah,27,WR,5,1,239,6-7,Boston Col.,10/23/1989,Rook,0,,CRD,2016,2025-08-15 13:36:12
54,Sio Moore,26,LB,4,3,245,6-1,Connecticut,5/2/1990,3,2,Oakland Raiders / 3rd / 66th pick /2013,CRD,2016,2025-08-15 13:36:12
14,JJ Nelson,24,WR,15,6,160,5-10,Ala-Birmingham,4/24/1992,1,5,Arizona Cardinals / 5th / 159th pick /2015,CRD,2016,2025-08-15 13:36:12
87,Troy Niklas,24,TE,3,2,270,6-6,Notre Dame,9/18/1992,2,0,Arizona Cardinals / 2nd / 52nd pick /2014,CRD,2016,2025-08-15 13:36:12
90,Robert Nkemdiche,22,DT,5,0,296,6-3,Mississippi,9/19/1994,Rook,0,Arizona Cardinals / 1st / 29th pick /2016,CRD,2016,2025-08-15 13:36:12
57,Alex Okafor,25,DE,15,0,261,6-4,Texas,2/8/1991,3,2,Arizona Cardinals / 4th / 103rd pick /2013,CRD,2016,2025-08-15 13:36:12
3,Carson Palmer,37,QB,15,15,235,6-5,USC,12/27/1979,12,12,Cincinnati Bengals / 1st / 1st pick /2003,CRD,2016,2025-08-15 13:36:12
98,Corey Peters,28,NT,15,14,335,6-3,Kentucky,6/8/1988,6,6,Atlanta Falcons / 3rd / 83rd pick /2010,CRD,2016,2025-08-15 13:36:12
21,Patrick Peterson,26,LCB,16,16,203,6-1,LSU,7/11/1990,5,10,Arizona Cardinals / 1st / 5th pick /2011,CRD,2016,2025-08-15 13:36:12
63,Givens Price,22,T,1,0,310,6-4,Nebraska,10/31/1994,Rook,0,,CRD,2016,2025-08-15 13:36:12
9,Ryan Quigley,26,P,6,0,205,6-2,Boston Col.,1/26/1990,3,0,,CRD,2016,2025-08-15 13:36:12
16,Jeremy Ross,28,WR,2,1,213,5-11,California,3/16/1988,4,0,,CRD,2016,2025-08-15 13:36:12
92,Frostee Rucker,33,DE,13,1,261,6-3,USC,9/14/1983,9,2,Cincinnati Bengals / 3rd / 91st pick /2006,CRD,2016,2025-08-15 13:36:12
53,A.Q. Shipley,30,C,16,16,307,6-1,Penn St.,5/22/1986,4,8,Pittsburgh Steelers / 7th / 226th pick /2009,CRD,2016,2025-08-15 13:36:12
29,Tharold Simon,25,DB,9,0,202,6-2,LSU,3/6/1991,2,1,Seattle Seahawks / 5th / 138th pick /2013,CRD,2016,2025-08-15 13:36:12
5,Drew Stanton,32,QB,5,1,226,6-3,Michigan St.,5/7/1984,8,1,Detroit Lions / 2nd / 43rd pick /2007,CRD,2016,2025-08-15 13:36:12
91,Ed Stinson,26,DE,4,1,287,6-4,Alabama,2/15/1990,2,1,Arizona Cardinals / 5th / 160th pick /2014,CRD,2016,2025-08-15 13:36:12
36,D.J. Swearinger,25,DB,16,12,205,5-10,South Carolina,9/1/1991,3,5,Houston Texans / 2nd / 57th pick /2013,CRD,2016,2025-08-15 13:36:12
30,Stepfan Taylor,25,RB,15,0,214,5-9,Stanford,6/9/1991,3,0,Arizona Cardinals / 5th / 140th pick /2013,CRD,2016,2025-08-15 13:36:12
61,Cole Toner,22,T,2,0,310,6-5,Harvard,3/13/1994,Rook,0,Arizona Cardinals / 5th / 170th pick /2016,CRD,2016,2025-08-15 13:36:12
89,Hakeem Valles,24,TE,11,1,250,6-3,Monmouth,11/23/1992,Rook,0,,CRD,2016,2025-08-15 13:36:12
68,Jared Veldheer,29,LT,8,8,321,6-8,Hillsdale,6/14/1987,6,4,Oakland Raiders / 3rd / 69th pick /2010,CRD,2016,2025-08-15 13:36:12
78,Earl Watford,26,RG,15,10,300,6-3,James Madison,6/24/1990,2,5,Arizona Cardinals / 4th / 116th pick /2013,CRD,2016,2025-08-15 13:36:12
73,John Wetzel,25,LT,16,8,328,6-7,Boston Col.,7/18/1991,Rook,4,,CRD,2016,2025-08-15 13:36:12
6,Matt Wile,24,P,3,0,225,6-2,Michigan,6/20/1992,1,0,,CRD,2016,2025-08-15 13:36:12
26,Brandon Williams,24,DB,13,3,200,6-0,Texas A&M,9/9/1992,Rook,2,Arizona Cardinals / 3rd / 92nd pick /2016,CRD,2016,2025-08-15 13:36:12
33,Kerwynn Williams,25,RB,10,0,198,5-8,Utah St.,6/9/1991,3,1,Indianapolis Colts / 7th / 230th pick /2013,CRD,2016,2025-08-15 13:36:12
94,Xavier Williams,24,DT,8,1,309,6-2,Northern Iowa,1/18/1992,1,1,,CRD,2016,2025-08-15 13:36:12
58,Scooby Wright III,22,LB,3,0,247,6-0,Arizona,8/28/1994,Rook,0,Cleveland Browns / 7th / 250th pick /2016,CRD,2016,2025-08-15 13:36:12
