No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
67,Larry Stallings,30,LLB,14,14,230,6-1,Georgia Tech,12/11/1941,8,8,"Buffalo Bills / 9th / 68th pick /1963, St. Louis Cardinals / 18th / 241st pick /1963",CRD,1971,2025-08-16 12:49:46
35,Larry Stegent,24,RB,7,1,200,6-1,Texas A&M,12/1/1947,Rook,0,St. Louis Cardinals / 1st / 8th pick /1970,CRD,1971,2025-08-16 12:49:46
21,Jerry Stovall,30,SS,6,5,205,6-2,LSU,4/30/1941,8,3,"St. Louis Cardinals / 1st / 2nd pick /1963, New York Jets / 1st / 3rd pick /1963",CRD,1971,2025-08-16 12:49:46
43,Norm Thompson,26,RCB,14,5,180,6-1,Utah,3/5/1945,Rook,4,St. Louis Cardinals / 1st / 17th pick /1971,CRD,1971,2025-08-16 12:49:46
79,Chuck Walker,30,RDE,11,11,250,6-3,Duke,8/10/1941,7,6,"St. Louis Cardinals / 12th / 157th pick /1963, Buffalo Bills / 22nd / 172nd pick /1963",CRD,1971,2025-08-16 12:49:46
22,Roger Wehrli,24,RCB/FS,13,13,190,6-0,Missouri,11/26/1947,2,10,St. Louis Cardinals / 1st / 19th pick /1969,CRD,1971,2025-08-16 12:49:46
30,Paul White,23,RB,6,0,200,6-0,Texas-El Paso,9/17/1948,1,0,St. Louis Cardinals / 9th / 214th pick /1970,CRD,1971,2025-08-16 12:49:46
63,Clyde Williams,31,RG,14,9,250,6-3,Southern,7/27/1940,4,5,,CRD,1971,2025-08-16 12:49:46
80,Dave Williams,26,WR,13,9,207,6-2,Washington,8/10/1945,4,2,St. Louis Cardinals / 1st / 16th pick /1967,CRD,1971,2025-08-16 12:49:46
33,Larry Willingham,23,DB,9,3,190,6-0,Auburn,12/22/1948,Rook,2,St. Louis Cardinals / 4th / 95th pick /1971,CRD,1971,2025-08-16 12:49:46
8,Larry Wilson,33,FS/SS,14,13,190,6-0,Utah,3/24/1938,11,7,"Buffalo Bills /1960, St. Louis Cardinals / 7th / 74th pick /1960",CRD,1971,2025-08-16 12:49:46
78,Ron Yankowski,25,LDE,12,10,244,6-5,Kansas St.,10/23/1946,Rook,5,St. Louis Cardinals / 8th / 199th pick /1971,CRD,1971,2025-08-16 12:49:46
