No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary,Team,Year,Scraped_Date
24,Brandon Carr,33,RCB/FS,16,16,210,6-0,Grand Valley St.,5/19/1986,11,5,Kansas City Chiefs / 5th / 140th pick /2008,"$4,500,000",RAV,2019,2025-08-15 15:05:31
36,Chuck Clark,24,FS,16,12,210,6-0,Virginia Tech,4/19/1995,2,4,Baltimore Ravens / 6th / 186th pick /2017,"$645,000",RAV,2019,2025-08-15 15:05:31
46,Morgan Cox,33,LS,16,0,233,6-4,Tennessee,4/26/1986,9,3,,"$1,000,000",RAV,2019,2025-08-15 15:05:31
35,Gus Edwards,24,RB,16,1,238,6-1,"Miami (FL),Rutgers",4/13/1995,1,6,,"$570,000",RAV,2019,2025-08-15 15:05:31
70,Parker Ehinger,27,G,2,1,310,6-6,Cincinnati,12/30/1992,3,1,Kansas City Chiefs / 4th / 105th pick /2016,,RAV,2019,2025-08-15 15:05:31
32,DeShon Elliott,22,DB,6,0,210,6-0,Texas,4/21/1997,1,0,Baltimore Ravens / 6th / 190th pick /2018,"$570,000",RAV,2019,2025-08-15 15:05:31
71,Justin Ellis,29,DT,4,0,350,6-2,Louisiana Tech,12/27/1990,5,0,Oakland Raiders / 4th / 107th pick /2014,,RAV,2019,2025-08-15 15:05:31
45,Jaylon Ferguson,24,LOLB,14,9,275,6-5,Louisiana Tech,12/14/1995,Rook,5,Baltimore Ravens / 3rd / 85th pick /2019,"$495,000",RAV,2019,2025-08-15 15:05:31
58,L.J. Fort,29,RILB,12,8,232,6-0,Northern Iowa,1/3/1990,7,4,,,RAV,2019,2025-08-15 15:05:31
63,Hroniss Grasu,28,C,1,0,301,6-3,Oregon,8/12/1991,4,0,Chicago Bears / 3rd / 71st pick /2015,,RAV,2019,2025-08-15 15:05:31
3,Robert Griffin III,29,QB,7,1,213,6-2,Baylor,2/12/1990,7,2,Washington Redskins / 1st / 2nd pick /2012,"$1,000,000",RAV,2019,2025-08-15 15:05:31
43,Justice Hill,22,RB,16,0,205,5-10,Oklahoma St.,11/14/1997,Rook,3,Baltimore Ravens / 4th / 113th pick /2019,"$812,500",RAV,2019,2025-08-15 15:05:31
44,Marlon Humphrey,23,LCB,16,15,210,6-0,Alabama,7/8/1996,2,16,Baltimore Ravens / 1st / 16th pick /2017,"$1,542,044",RAV,2019,2025-08-15 15:05:31
81,Hayden Hurst,26,TE,16,4,245,6-4,South Carolina,8/24/1993,1,5,Baltimore Ravens / 1st / 25th pick /2018,"$981,638",RAV,2019,2025-08-15 15:05:31
74,James Hurst,28,T,16,2,310,6-5,North Carolina,12/17/1991,5,3,,"$3,500,000",RAV,2019,2025-08-15 15:05:31
21,Mark Ingram,30,RB,15,15,215,5-9,Alabama,12/21/1989,8,12,New Orleans Saints / 1st / 28th pick /2011,"$2,000,000",RAV,2019,2025-08-15 15:05:31
33,Bennett Jackson,28,DB,4,0,192,6-0,Notre Dame,9/16/1991,Rook,0,New York Giants / 6th / 187th pick /2014,"$495,000",RAV,2019,2025-08-15 15:05:31
8,Lamar Jackson,22,QB,15,15,205,6-2,Louisville,1/7/1997,1,25,Baltimore Ravens / 1st / 32nd pick /2018,"$910,529",RAV,2019,2025-08-15 15:05:31
23,Tony Jefferson,27,FS,5,5,212,5-11,Oklahoma,1/27/1992,6,2,,"$8,000,000",RAV,2019,2025-08-15 15:05:31
27,Cyrus Jones,26,DB,8,1,195,5-10,Alabama,11/29/1993,3,1,New England Patriots / 2nd / 60th pick /2016,"$996,000",RAV,2019,2025-08-15 15:05:31
99,Matt Judon,27,ROLB,16,16,275,6-3,Grand Valley St.,8/15/1992,3,11,Baltimore Ravens / 5th / 146th pick /2016,"$2,025,000",RAV,2019,2025-08-15 15:05:31
4,Sam Koch,37,P,16,0,222,6-1,Nebraska,8/13/1982,13,2,Baltimore Ravens / 6th / 203rd pick /2006,"$3,150,000",RAV,2019,2025-08-15 15:05:31
41,Anthony Levine,32,DB,16,0,207,5-11,Tennessee St.,3/27/1987,7,1,,"$1,500,000",RAV,2019,2025-08-15 15:05:31
94,Daylon Mack,22,DT,1,0,340,6-1,Texas A&M,2/23/1997,Rook,0,Baltimore Ravens / 5th / 160th pick /2019,"$704,500",RAV,2019,2025-08-15 15:05:31
37,Iman Marshall,22,DB,3,0,210,6-1,USC,2/27/1997,Rook,0,Baltimore Ravens / 4th / 127th pick /2019,,RAV,2019,2025-08-15 15:05:31
90,Pernell McPhee,31,LOLB,7,7,265,6-3,Mississippi St.,12/17/1988,8,4,Baltimore Ravens / 5th / 165th pick /2011,"$930,000",RAV,2019,2025-08-15 15:05:31
7,Trace McSorley,24,QB,1,0,202,6-0,Penn St.,8/23/1995,Rook,0,Baltimore Ravens / 6th / 197th pick /2019,"$495,000",RAV,2019,2025-08-15 15:05:31
65,Patrick Mekari,22,C,11,5,305,6-4,California,8/13/1997,Rook,4,,"$495,000",RAV,2019,2025-08-15 15:05:31
10,Chris Moore,26,WR,14,1,200,6-1,Cincinnati,6/16/1993,3,0,Baltimore Ravens / 4th / 107th pick /2016,"$720,000",RAV,2019,2025-08-15 15:05:31
48,Patrick Onwuasor,27,LILB,14,6,227,6-0,"Arizona,Portland St.",8/22/1992,3,4,,"$3,095,000",RAV,2019,2025-08-15 15:05:31
96,Domata Peko,35,NT,7,3,325,6-3,"College of the Canyons (CA),Michigan St.",11/27/1984,13,2,Cincinnati Bengals / 4th / 123rd pick /2006,,RAV,2019,2025-08-15 15:05:31
24,Marcus Peters,26,DB,10,9,197,6-0,Washington,1/9/1993,4,10,Kansas City Chiefs / 1st / 18th pick /2015,,RAV,2019,2025-08-15 15:05:31
97,Michael Pierce,27,NT,14,14,355,6-0,Samford,11/6/1992,3,7,,"$3,095,000",RAV,2019,2025-08-15 15:05:31
72,Ben Powers,23,G,1,0,310,6-4,Oklahoma,10/29/1996,Rook,0,Baltimore Ravens / 4th / 123rd pick /2019,"$802,500",RAV,2019,2025-08-15 15:05:31
42,Patrick Ricard,25,FB,16,7,300,6-3,Maine,5/27/1994,2,1,,"$645,000",RAV,2019,2025-08-15 15:05:31
28,Jordan Richards,26,DB,9,0,215,5-11,Stanford,1/21/1993,4,1,New England Patriots / 2nd / 64th pick /2015,,RAV,2019,2025-08-15 15:05:31
11,Seth Roberts,28,WR,16,0,195,6-2,West Alabama,2/22/1991,4,4,,"$1,700,000",RAV,2019,2025-08-15 15:05:31
12,Jaleel Scott,24,WR,3,0,210,6-5,New Mexico St.,2/23/1995,Rook,0,Baltimore Ravens / 4th / 132nd pick /2018,"$495,000",RAV,2019,2025-08-15 15:05:31
95,Zach Sieler,24,DE,4,0,300,6-6,Ferris St.,9/7/1995,1,0,Baltimore Ravens / 7th / 238th pick /2018,"$570,000",RAV,2019,2025-08-15 15:05:31
68,Matt Skura,26,C,11,11,305,6-3,Duke,2/17/1993,2,7,,"$645,000",RAV,2019,2025-08-15 15:05:31
22,Jimmy Smith,31,DB,9,5,210,6-2,Colorado,7/26/1988,8,2,Baltimore Ravens / 1st / 27th pick /2011,"$9,500,000",RAV,2019,2025-08-15 15:05:31
83,Willie Snead,27,WR,16,11,195,5-11,Ball St.,10/17/1992,4,4,,"$3,000,000",RAV,2019,2025-08-15 15:05:31
79,Ronnie Stanley,25,LT,14,14,310,6-6,Notre Dame,3/18/1994,3,17,Baltimore Ravens / 1st / 6th pick /2016,"$3,243,318",RAV,2019,2025-08-15 15:05:31
16,De'Anthony Thomas,26,RB,8,0,176,5-8,Oregon,1/5/1993,5,0,Kansas City Chiefs / 4th / 124th pick /2014,,RAV,2019,2025-08-15 15:05:31
29,Earl Thomas,30,SS/FS,15,15,202,5-10,Texas,5/7/1989,9,8,Seattle Seahawks / 1st / 14th pick /2010,"$2,000,000",RAV,2019,2025-08-15 15:05:31
31,Brynden Trawick,30,DB,6,0,225,6-2,Troy,10/23/1989,6,0,,"$805,000",RAV,2019,2025-08-15 15:05:31
9,Justin Tucker,30,K,16,0,191,6-1,Texas,11/21/1989,7,6,,"$1,000,000",RAV,2019,2025-08-15 15:05:31
53,Jihad Ward,25,DE,11,0,285,6-5,Illinois,5/11/1994,3,2,Oakland Raiders / 2nd / 44th pick /2016,,RAV,2019,2025-08-15 15:05:31
98,Brandon Williams,30,LDE,14,14,336,6-1,Missouri Southern,2/21/1989,6,7,Baltimore Ravens / 3rd / 94th pick /2013,"$9,250,000",RAV,2019,2025-08-15 15:05:31
56,Tim Williams,26,DE,4,0,252,6-3,Alabama,11/12/1993,2,0,Baltimore Ravens / 3rd / 78th pick /2017,"$690,000",RAV,2019,2025-08-15 15:05:31
93,Chris Wormley,26,RDE,16,7,300,6-5,Michigan,10/25/1993,2,4,Baltimore Ravens / 3rd / 74th pick /2017,"$736,000",RAV,2019,2025-08-15 15:05:31
73,Marshal Yanda,35,RG,15,15,305,6-3,Iowa,9/15/1984,12,15,Baltimore Ravens / 3rd / 86th pick /2007,"$7,000,000",RAV,2019,2025-08-15 15:05:31
40,Kenny Young,25,LB,5,3,234,6-1,UCLA,11/15/1994,1,2,Baltimore Ravens / 4th / 122nd pick /2018,"$570,000",RAV,2019,2025-08-15 15:05:31
