No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
45,Jaylon Ferguson,26,DE,10,0,275,6-5,Louisiana Tech,12/14/1995,2,1,Baltimore Ravens / 3rd / 85th pick /2019,RAV,2021,2025-08-15 15:05:48
33,Devonta Freeman,29,RB,16,8,206,5-8,Florida St.,3/15/1992,7,4,Atlanta Falcons / 4th / 103rd pick /2014,RAV,2021,2025-08-15 15:05:48
40,Malik Harrison,23,ROLB,14,5,247,6-3,Ohio St.,3/5/1998,1,3,Baltimore Ravens / 3rd / 98th pick /2020,RAV,2021,2025-08-15 15:05:48
59,Daelin Hayes,23,DE,1,0,270,6-3,Notre Dame,5/16/1998,Rook,0,Baltimore Ravens / 5th / 171st pick /2021,RAV,2021,2025-08-15 15:05:48
50,Justin Houston,32,LOLB,15,15,270,6-3,Georgia,1/21/1989,10,8,Kansas City Chiefs / 3rd / 70th pick /2011,RAV,2021,2025-08-15 15:05:48
44,Marlon Humphrey,25,RCB,12,12,210,6-0,Alabama,7/8/1996,4,5,Baltimore Ravens / 1st / 16th pick /2017,RAV,2021,2025-08-15 15:05:48
2,Tyler Huntley,23,QB,7,4,205,6-1,Utah,2/3/1998,1,2,,RAV,2021,2025-08-15 15:05:48
8,Lamar Jackson,24,QB,12,12,205,6-2,Louisville,1/7/1997,3,11,Baltimore Ravens / 1st / 32nd pick /2018,RAV,2021,2025-08-15 15:05:48
17,Robert Jackson,28,DB,5,0,207,6-2,UNLV,12/8/1993,2,0,,RAV,2021,2025-08-15 15:05:48
31,Tony Jefferson,29,DB,4,0,212,5-11,Oklahoma,1/27/1992,8,0,,RAV,2021,2025-08-15 15:05:48
15,Josh Johnson,35,QB,1,1,219,6-3,San Diego,5/15/1986,12,1,Tampa Bay Buccaneers / 5th / 160th pick /2008,RAV,2021,2025-08-15 15:05:48
61,Jaryd Jones-Smith,26,T,3,0,320,6-7,Pittsburgh,9/3/1995,1,0,,RAV,2021,2025-08-15 15:05:48
4,Sam Koch,39,P,17,0,222,6-1,Nebraska,8/13/1982,15,2,Baltimore Ravens / 6th / 203rd pick /2006,RAV,2021,2025-08-15 15:05:48
41,Anthony Levine,34,DB,17,1,207,5-11,Tennessee St.,3/27/1987,9,1,,RAV,2021,2025-08-15 15:05:48
94,Isaiah Mack,25,DT,2,0,305,6-1,Chattanooga,3/19/1996,2,0,,RAV,2021,2025-08-15 15:05:48
92,Nnamdi Madubuike,24,LDE,15,11,305,6-3,Texas A&M,11/17/1997,1,6,Baltimore Ravens / 3rd / 71st pick /2020,RAV,2021,2025-08-15 15:05:48
47,Nate McCrary,22,RB,1,0,213,6-0,Saginaw Valley St.,4/9/1999,Rook,0,,RAV,2021,2025-08-15 15:05:48
69,Kahlil McKenzie,24,DT,5,0,320,6-3,Tennessee,1/3/1997,1,0,Kansas City Chiefs / 6th / 198th pick /2018,RAV,2021,2025-08-15 15:05:48
90,Pernell McPhee,33,DE,10,0,265,6-3,Mississippi St.,12/17/1988,10,1,Baltimore Ravens / 5th / 165th pick /2011,RAV,2021,2025-08-15 15:05:48
65,Patrick Mekari,24,RT,13,12,305,6-4,California,8/13/1997,2,5,,RAV,2021,2025-08-15 15:05:48
46,Nick Moore,29,LS,17,0,260,6-2,Georgia,12/9/1992,1,1,,RAV,2021,2025-08-15 15:05:48
28,Latavius Murray,31,RB,14,6,230,6-3,Central Florida,1/18/1990,7,3,Oakland Raiders / 6th / 181st pick /2013,RAV,2021,2025-08-15 15:05:48
67,Cedric Ogbuehi,29,T,2,0,310,6-5,Texas A&M,4/25/1992,6,0,Cincinnati Bengals / 1st / 21st pick /2015,RAV,2021,2025-08-15 15:05:48
84,Josh Oliver,24,TE,14,1,259,6-5,San Jose St.,3/21/1997,2,1,Jacksonville Jaguars / 3rd / 69th pick /2019,RAV,2021,2025-08-15 15:05:48
99,Odafe Oweh,23,DE,15,2,265,6-5,Penn St.,12/15/1998,Rook,3,Baltimore Ravens / 1st / 31st pick /2021,RAV,2021,2025-08-15 15:05:48
74,Tyre Phillips,24,RT,10,5,330,6-5,"East Mississippi CC,Mississippi St.",1/29/1997,1,2,Baltimore Ravens / 3rd / 106th pick /2020,RAV,2021,2025-08-15 15:05:48
83,Tony Poljan,24,TE,1,0,265,6-7,"Central Michigan,Virginia",4/25/1997,Rook,0,,RAV,2021,2025-08-15 15:05:48
72,Ben Powers,25,LG,13,12,310,6-4,Oklahoma,10/29/1996,2,4,Baltimore Ravens / 4th / 123rd pick /2019,RAV,2021,2025-08-15 15:05:48
11,James Proche,25,WR,14,0,193,5-11,SMU,9/21/1996,1,2,Baltimore Ravens / 6th / 201st pick /2020,RAV,2021,2025-08-15 15:05:48
6,Patrick Queen,22,RILB,17,17,232,6-0,LSU,8/13/1999,1,9,Baltimore Ravens / 1st / 28th pick /2020,RAV,2021,2025-08-15 15:05:48
42,Patrick Ricard,27,FB,13,11,300,6-3,Maine,5/27/1994,4,0,,RAV,2021,2025-08-15 15:05:48
48,Jordan Richards,28,DB,2,0,215,5-11,Stanford,1/21/1993,6,0,New England Patriots / 2nd / 64th pick /2015,RAV,2021,2025-08-15 15:05:48
38,Kevon Seymour,28,DB,9,2,185,6-0,USC,11/30/1993,5,1,Buffalo Bills / 6th / 218th pick /2016,RAV,2021,2025-08-15 15:05:48
62,David Sharpe,26,T,3,0,343,6-6,Florida,10/21/1995,4,0,Oakland Raiders / 4th / 129th pick /2017,RAV,2021,2025-08-15 15:05:48
76,Andre Smith,34,T,5,0,335,6-7,Alabama,1/25/1987,12,0,Cincinnati Bengals / 1st / 6th pick /2009,RAV,2021,2025-08-15 15:05:48
22,Jimmy Smith,33,DB,10,2,210,6-2,Colorado,7/26/1988,10,1,Baltimore Ravens / 1st / 27th pick /2011,RAV,2021,2025-08-15 15:05:48
79,Ronnie Stanley,27,T,1,1,310,6-6,Notre Dame,3/18/1994,5,0,Baltimore Ravens / 1st / 6th pick /2016,RAV,2021,2025-08-15 15:05:48
21,Brandon Stephens,24,FS,17,11,215,6-1,"UCLA,SMU",12/29/1997,Rook,5,Baltimore Ravens / 3rd / 104th pick /2021,RAV,2021,2025-08-15 15:05:48
26,Geno Stone,22,S,15,1,210,5-11,Iowa,4/19/1999,1,2,Baltimore Ravens / 7th / 219th pick /2020,RAV,2021,2025-08-15 15:05:48
58,Joe Thomas,30,OLB,2,0,233,6-1,South Carolina St.,5/6/1991,6,0,,RAV,2021,2025-08-15 15:05:48
85,Eric Tomlinson,29,TE,17,7,265,6-6,Texas-El Paso,4/22/1992,5,0,,RAV,2021,2025-08-15 15:05:48
9,Justin Tucker,32,K,17,0,191,6-1,Texas,11/21/1989,9,6,,RAV,2021,2025-08-15 15:05:48
78,Alejandro Villanueva,33,LT,17,17,277,6-9,Army,9/22/1988,6,7,,RAV,2021,2025-08-15 15:05:48
16,Tylan Wallace,22,WR,17,1,200,5-11,Oklahoma St.,5/13/1999,Rook,0,Baltimore Ravens / 4th / 131st pick /2021,RAV,2021,2025-08-15 15:05:48
29,Ar'Darius Washington,22,DB,3,0,180,5-8,TCU,11/2/1999,Rook,0,,RAV,2021,2025-08-15 15:05:48
96,Broderick Washington Jr.,25,DT,14,2,315,6-2,Texas Tech,12/4/1996,1,2,Baltimore Ravens / 5th / 170th pick /2020,RAV,2021,2025-08-15 15:05:48
14,Sammy Watkins,28,WR,13,9,211,6-1,Clemson,6/14/1993,7,3,Buffalo Bills / 1st / 4th pick /2014,RAV,2021,2025-08-15 15:05:48
57,Kristian Welch,23,LB,16,0,240,6-3,Iowa,5/24/1998,1,1,,RAV,2021,2025-08-15 15:05:48
30,Chris Westry,24,DB,6,2,199,6-4,Kentucky,7/10/1997,1,1,,RAV,2021,2025-08-15 15:05:48
39,Mazzi Wilkins,26,DB,1,0,191,6-0,South Florida,10/12/1995,2,0,,RAV,2021,2025-08-15 15:05:48
98,Brandon Williams,32,NT,13,13,336,6-1,Missouri Southern,2/21/1989,8,7,Baltimore Ravens / 3rd / 94th pick /2013,RAV,2021,2025-08-15 15:05:48
34,Ty'Son Williams,25,RB,13,3,220,6-0,"North Carolina,South Carolina,BYU",9/4/1996,Rook,2,,RAV,2021,2025-08-15 15:05:48
29,Daryl Worley,26,DB,1,0,210,6-1,West Virginia,2/22/1995,5,0,Carolina Panthers / 3rd / 77th pick /2016,RAV,2021,2025-08-15 15:05:48
25,Tavon Young,27,DB,17,7,185,5-9,Temple,3/14/1994,5,4,Baltimore Ravens / 4th / 104th pick /2016,RAV,2021,2025-08-15 15:05:48
70,Kevin Zeitler,31,RG,17,17,332,6-4,Wisconsin,3/8/1990,9,6,Cincinnati Bengals / 1st / 27th pick /2012,RAV,2021,2025-08-15 15:05:48
