No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary,Team,Year,Scraped_Date
51,David Long,23,LB,14,0,225,5-11,West Virginia,10/12/1996,Rook,1,Tennessee Titans / 6th / 188th pick /2019,"$495,000",OTI,2019,2025-08-15 14:54:06
97,Isaiah Mack,23,DT,13,1,305,6-1,Chattanooga,3/19/1996,Rook,2,,"$495,000",OTI,2019,2025-08-15 14:54:06
8,Marcus Mariota,26,QB,7,6,222,6-4,Oregon,10/30/1993,4,5,Tennessee Titans / 1st / 2nd pick /2015,"$20,922,000",OTI,2019,2025-08-15 14:54:06
30,Christopher Milton,27,DB,6,0,190,5-11,Georgia Tech,9/15/1992,3,0,,,OTI,2019,2025-08-15 14:54:06
20,Kareem Orr,22,DB,2,0,195,5-11,"Arizona St.,Chattanooga",1/2/1997,Rook,0,,,OTI,2019,2025-08-15 14:54:06
3,Cody Parkey,27,K,3,0,190,6-0,Auburn,2/19/1992,5,1,,,OTI,2019,2025-08-15 14:54:06
85,MyCole Pruitt,27,TE,16,10,258,6-2,Southern Illinois,3/24/1992,4,1,Minnesota Vikings / 5th / 143rd pick /2015,"$720,000",OTI,2019,2025-08-15 14:54:06
72,David Quessenberry,29,T,4,0,306,6-5,San Jose St.,8/24/1990,2,0,Houston Texans / 6th / 176th pick /2013,"$495,000",OTI,2019,2025-08-15 14:54:06
14,Kalif Raymond,25,WR,8,1,180,5-8,Holy Cross,8/8/1994,3,1,,"$645,000",OTI,2019,2025-08-15 14:54:06
50,Derick Roberson,24,DE,3,0,250,6-3,Sam Houston St.,11/15/1995,Rook,1,,,OTI,2019,2025-08-15 14:54:06
26,Logan Ryan,28,LCB,16,16,195,5-11,Rutgers,2/9/1991,6,7,New England Patriots / 3rd / 83rd pick /2013,"$9,500,000",OTI,2019,2025-08-15 14:54:06
76,Rodger Saffold,31,LG,16,16,325,6-5,Indiana,6/6/1988,9,8,St. Louis Rams / 2nd / 33rd pick /2010,"$3,500,000",OTI,2019,2025-08-15 14:54:06
7,Cairo Santos,28,K,5,0,173,5-8,Tulane,11/12/1991,5,0,,,OTI,2019,2025-08-15 14:54:06
3,Ryan Santoso,24,K,3,0,258,6-5,Minnesota,8/26/1995,1,0,,,OTI,2019,2025-08-15 14:54:06
19,Tajae Sharpe,25,WR,15,6,194,6-2,Massachusetts,12/23/1994,3,3,Tennessee Titans / 5th / 140th pick /2016,"$2,025,000",OTI,2019,2025-08-15 14:54:06
98,Jeffery Simmons,22,LDE,9,7,305,6-4,Mississippi St.,7/28/1997,Rook,4,Tennessee Titans / 1st / 19th pick /2019,"$495,000",OTI,2019,2025-08-15 14:54:06
36,LeShaun Sims,26,DB,14,2,203,6-0,Southern Utah,9/18/1993,3,2,Tennessee Titans / 5th / 157th pick /2016,"$720,000",OTI,2019,2025-08-15 14:54:06
81,Jonnu Smith,24,TE,16,14,248,6-3,Florida International,8/22/1995,2,4,Tennessee Titans / 3rd / 100th pick /2017,"$669,000",OTI,2019,2025-08-15 14:54:06
45,Rod Smith,27,RB,3,0,235,6-3,Ohio St.,1/10/1992,4,0,,,OTI,2019,2025-08-15 14:54:06
23,Tye Smith,26,DB,9,3,195,6-0,Towson,5/3/1993,4,1,Seattle Seahawks / 5th / 170th pick /2015,,OTI,2019,2025-08-15 14:54:06
61,Aaron Stinnie,25,G,3,0,312,6-3,James Madison,2/18/1994,1,0,,"$570,000",OTI,2019,2025-08-15 14:54:06
4,Ryan Succop,33,K,6,0,218,6-2,South Carolina,9/19/1986,10,-1,Kansas City Chiefs / 7th / 256th pick /2009,"$2,500,000",OTI,2019,2025-08-15 14:54:06
17,Ryan Tannehill,31,QB,12,10,217,6-4,Texas A&M,7/27/1988,7,11,Miami Dolphins / 1st / 8th pick /2012,"$1,750,000",OTI,2019,2025-08-15 14:54:06
96,Brent Urban,28,DE,4,0,309,6-7,Virginia,5/5/1991,4,0,Baltimore Ravens / 4th / 134th pick /2014,"$850,000",OTI,2019,2025-08-15 14:54:06
24,Kenny Vaccaro,28,SS,16,16,214,6-0,Texas,2/15/1991,6,6,New Orleans Saints / 1st / 15th pick /2013,"$1,250,000",OTI,2019,2025-08-15 14:54:06
91,Cameron Wake,37,LB,9,0,263,6-3,Penn St.,1/30/1982,10,1,,"$3,250,000",OTI,2019,2025-08-15 14:54:06
82,Delanie Walker,35,TE,7,4,248,6-2,Central Missouri St.,8/12/1984,13,2,San Francisco 49ers / 6th / 175th pick /2006,"$4,080,000",OTI,2019,2025-08-15 14:54:06
59,Wesley Woodyard,33,LB,15,2,233,6-0,Kentucky,7/21/1986,11,2,,"$2,950,000",OTI,2019,2025-08-15 14:54:06
