No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
96,James Smith-Williams,24,RDE,14,6,265,6-3,North Carolina St.,7/29/1997,1,3,Washington Football Team / 7th / 229th pick /2020,WAS,2021,2025-08-15 14:40:07
69,Akeem Spence,30,DT,1,0,303,6-1,Illinois,11/29/1991,8,0,Tampa Bay Buccaneers / 4th / 100th pick /2013,WAS,2021,2025-08-15 14:40:07
25,Benjamin St-Juste,24,DB,9,3,200,6-3,"Michigan,Minnesota",9/8/1997,Rook,1,Washington Football Team / 3rd / 74th pick /2021,WAS,2021,2025-08-15 14:40:07
66,David Steinmetz,26,T,3,0,321,6-8,Purdue,3/1/1995,1,0,,WAS,2021,2025-08-15 14:40:07
90,Montez Sweat,25,RDE,10,10,270,6-6,"Michigan St.,Copiah-Lincoln CC,Mississippi St.",9/4/1996,2,4,Washington Redskins / 1st / 26th pick /2019,WAS,2021,2025-08-15 14:40:07
82,Logan Thomas,30,TE,6,6,250,6-6,Virginia Tech,7/1/1991,7,2,Arizona Cardinals / 4th / 120th pick /2014,WAS,2021,2025-08-15 14:40:07
58,Shaka Toney,23,LB,10,1,231,6-3,Penn St.,1/8/1998,Rook,1,Washington Football Team / 7th / 246th pick /2021,WAS,2021,2025-08-15 14:40:07
95,Casey Toohill,25,LDE,16,6,250,6-5,Stanford,8/21/1996,1,3,Philadelphia Eagles / 7th / 233rd pick /2020,WAS,2021,2025-08-15 14:40:07
61,Jon Toth,27,C,6,0,310,6-5,Kentucky,2/11/1994,Rook,0,,WAS,2021,2025-08-15 14:40:07
5,Tress Way,31,P,16,0,220,6-1,Oklahoma,4/18/1990,7,3,,WAS,2021,2025-08-15 14:40:07
35,Jonathan Williams,27,RB,5,0,217,6-0,Arkansas,2/2/1994,5,1,Buffalo Bills / 5th / 156th pick /2016,WAS,2021,2025-08-15 14:40:07
12,Ryan Winslow,27,P,1,0,217,6-5,Pittsburgh,4/30/1994,2,0,,WAS,2021,2025-08-15 14:40:07
92,Daniel Wise,25,DT,6,1,279,6-3,Kansas,1/16/1996,Rook,1,,WAS,2021,2025-08-15 14:40:07
99,Chase Young,22,LDE,9,9,264,6-5,Ohio St.,4/14/1999,1,4,Washington Football Team / 1st / 2nd pick /2020,WAS,2021,2025-08-15 14:40:07
