No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
91,Ryan Kerrigan,28,ROLB,16,16,267,6-4,Purdue,8/16/1988,5,9,Washington Redskins / 1st / 16th pick /2011,WAS,2016,2025-08-15 14:39:29
74,Arie Kouandjio,24,G,5,2,316,6-5,Alabama,4/23/1992,1,1,Washington Redskins / 4th / 112th pick /2015,WAS,2016,2025-08-15 14:39:29
72,Anthony Lanier,23,DE,4,0,285,6-6,Alabama A&M,5/8/1993,Rook,0,,WAS,2016,2025-08-15 14:39:29
77,Shawn Lauvao,29,LG,14,14,308,6-3,Arizona St.,10/26/1987,6,8,Cleveland Browns / 3rd / 92nd pick /2010,WAS,2016,2025-08-15 14:39:29
78,Kory Lichtensteiger,31,C,3,3,296,6-3,Bowling Green,3/22/1985,8,2,Denver Broncos / 4th / 108th pick /2008,WAS,2016,2025-08-15 14:39:29
61,Spencer Long,26,C,15,12,318,6-5,Nebraska,11/8/1990,2,7,Washington Redskins / 3rd / 78th pick /2014,WAS,2016,2025-08-15 14:39:29
59,Rick Lovato,24,LS,2,0,249,6-2,Old Dominion,9/9/1992,1,0,,WAS,2016,2025-08-15 14:39:29
55,Nick Moody,26,LB,1,0,245,6-1,Florida St.,1/29/1990,3,0,San Francisco 49ers / 6th / 180th pick /2013,WAS,2016,2025-08-15 14:39:29
76,Morgan Moses,25,RT,16,16,320,6-6,Virginia,3/3/1991,2,9,Washington Redskins / 3rd / 66th pick /2014,WAS,2016,2025-08-15 14:39:29
93,Trent Murphy,26,LB,16,0,260,6-6,Stanford,12/22/1990,2,2,Washington Redskins / 2nd / 47th pick /2014,WAS,2016,2025-08-15 14:39:29
24,Josh Norman,29,RCB,16,16,195,6-0,Coastal Carolina,12/15/1987,4,5,Carolina Panthers / 5th / 143rd pick /2012,WAS,2016,2025-08-15 14:39:29
79,Ty Nsekhe,31,T,16,4,325,6-8,Texas St.,10/27/1985,4,4,,WAS,2016,2025-08-15 14:39:29
60,Vinston Painter,27,G,5,0,318,6-4,Virginia Tech,11/10/1989,2,0,Denver Broncos / 6th / 173rd pick /2013,WAS,2016,2025-08-15 14:39:29
84,Niles Paul,27,WR,8,1,242,6-1,Nebraska,8/9/1989,5,0,Washington Redskins / 5th / 155th pick /2011,WAS,2016,2025-08-15 14:39:29
35,Dashaun Phillips,25,DB,5,2,186,5-11,Tarleton St.,1/3/1991,1,2,,WAS,2016,2025-08-15 14:39:29
86,Jordan Reed,26,TE,12,8,242,6-2,Florida,7/3/1990,3,6,Washington Redskins / 3rd / 85th pick /2013,WAS,2016,2025-08-15 14:39:29
97,Kendall Reyes,27,DE,2,0,300,6-4,Connecticut,9/26/1989,4,0,San Diego Chargers / 2nd / 49th pick /2012,WAS,2016,2025-08-15 14:39:29
19,Rashad Ross,26,WR,5,0,180,6-0,Arizona St.,2/2/1990,2,0,,WAS,2016,2025-08-15 14:39:29
75,Brandon Scherff,25,RG,16,16,315,6-5,Iowa,12/26/1991,1,12,Washington Redskins / 1st / 5th pick /2015,WAS,2016,2025-08-15 14:39:29
94,Preston Smith,24,LOLB,16,16,265,6-5,Mississippi St.,11/17/1992,1,7,Washington Redskins / 2nd / 38th pick /2015,WAS,2016,2025-08-15 14:39:29
50,Martrell Spaight,23,LB,14,1,243,6-0,Arkansas,8/5/1993,1,2,Washington Redskins / 5th / 141st pick /2015,WAS,2016,2025-08-15 14:39:29
56,John Sullivan,31,C,13,1,312,6-4,Notre Dame,8/8/1985,8,2,Minnesota Vikings / 6th / 187th pick /2008,WAS,2016,2025-08-15 14:39:29
57,Nick Sundberg,29,LS,14,0,254,6-1,California,7/29/1987,6,1,,WAS,2016,2025-08-15 14:39:29
25,Chris Thompson,26,RB,16,0,195,5-8,Florida St.,10/20/1990,3,5,Washington Redskins / 5th / 154th pick /2013,WAS,2016,2025-08-15 14:39:29
20,Greg Toler,31,DB,16,2,191,5-11,St. Paul's,1/2/1985,7,1,Arizona Cardinals / 4th / 131st pick /2009,WAS,2016,2025-08-15 14:39:29
48,Lynden Trail,25,DE,2,0,270,6-7,"Florida,Norfolk St.",3/19/1991,Rook,0,,WAS,2016,2025-08-15 14:39:29
59,Zach Vigil,25,LB,2,0,238,6-2,Utah St.,3/28/1991,1,0,,WAS,2016,2025-08-15 14:39:29
5,Tress Way,26,P,16,0,220,6-1,Oklahoma,4/18/1990,2,2,,WAS,2016,2025-08-15 14:39:29
39,Donte Whitner,31,SS,11,9,208,5-10,Ohio St.,7/24/1985,10,3,Buffalo Bills / 1st / 8th pick /2006,WAS,2016,2025-08-15 14:39:29
71,Trent Williams,28,LT,12,12,320,6-5,Oklahoma,7/19/1988,6,9,Washington Redskins / 1st / 4th pick /2010,WAS,2016,2025-08-15 14:39:29
