No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
29,Kendall Fuller,22,CB,16,6,198,5-11,Virginia Tech,2/13/1995,1,4,Washington Redskins / 3rd / 84th pick /2016,WAS,2017,2025-08-15 14:39:35
58,Junior Galette,29,DE,16,0,257,6-2,"Temple,Stillman",3/27/1988,7,2,,WAS,2017,2025-08-15 14:39:35
14,Ryan Grant,27,WR,16,7,195,6-0,Tulane,12/19/1990,3,4,Washington Redskins / 5th / 142nd pick /2014,WAS,2017,2025-08-15 14:39:35
23,DeAngelo Hall,34,DB,5,2,200,5-10,Virginia Tech,11/19/1983,13,1,Atlanta Falcons / 1st / 8th pick /2004,WAS,2017,2025-08-15 14:39:35
13,Maurice Harris,25,WR,6,0,205,6-3,California,11/11/1992,1,0,,WAS,2017,2025-08-15 14:39:35
40,Josh Harvey-Clemons,23,DB,10,0,245,6-4,Louisville,2/20/1994,Rook,1,Washington Redskins / 7th / 230th pick /2017,WAS,2017,2025-08-15 14:39:35
38,Joshua Holsey,23,DB,12,0,195,5-11,Auburn,6/25/1994,Rook,1,Washington Redskins / 7th / 235th pick /2017,WAS,2017,2025-08-15 14:39:35
90,Evander Hood,30,NT,15,13,305,6-3,Missouri,2/16/1987,8,6,Pittsburgh Steelers / 1st / 32nd pick /2009,WAS,2017,2025-08-15 14:39:35
3,Dustin Hopkins,27,K,8,0,210,6-2,Florida St.,10/1/1990,2,1,Buffalo Bills / 6th / 177th pick /2013,WAS,2017,2025-08-15 14:39:35
98,Matthew Ioannidis,23,RDE,14,10,310,6-3,Temple,1/11/1994,1,5,Washington Redskins / 5th / 152nd pick /2016,WAS,2017,2025-08-15 14:39:35
96,Arthur Jones,31,DE,1,0,301,6-3,Syracuse,6/30/1986,7,0,Baltimore Ravens / 5th / 157th pick /2010,WAS,2017,2025-08-15 14:39:35
20,Robert Kelley,25,RB,7,7,229,6-0,Tulane,10/3/1992,1,1,,WAS,2017,2025-08-15 14:39:35
91,Ryan Kerrigan,29,ROLB,16,16,267,6-4,Purdue,8/16/1988,6,11,Washington Redskins / 1st / 16th pick /2011,WAS,2017,2025-08-15 14:39:35
60,Arie Kouandjio,25,LG,8,6,316,6-5,Alabama,4/23/1992,2,3,Washington Redskins / 4th / 112th pick /2015,WAS,2017,2025-08-15 14:39:35
72,Anthony Lanier,24,DE,11,2,285,6-6,Alabama A&M,5/8/1993,1,2,,WAS,2017,2025-08-15 14:39:35
77,Shawn Lauvao,30,LG,9,9,308,6-3,Arizona St.,10/26/1987,7,4,Cleveland Browns / 3rd / 92nd pick /2010,WAS,2017,2025-08-15 14:39:35
61,Spencer Long,27,C,7,6,318,6-5,Nebraska,11/8/1990,3,3,Washington Redskins / 3rd / 78th pick /2014,WAS,2017,2025-08-15 14:39:35
34,Byron Marshall,23,RB,4,0,225,5-9,Oregon,2/13/1994,1,0,,WAS,2017,2025-08-15 14:39:35
97,Terrell McClain,29,DT,12,2,300,6-2,South Florida,7/20/1988,6,2,Carolina Panthers / 3rd / 65th pick /2011,WAS,2017,2025-08-15 14:39:35
39,Stefan McClure,24,DB,7,0,205,5-10,California,1/31/1993,Rook,0,,WAS,2017,2025-08-15 14:39:35
12,Colt McCoy,31,QB,1,0,212,6-1,Texas,9/5/1986,7,0,Cleveland Browns / 3rd / 85th pick /2010,WAS,2017,2025-08-15 14:39:35
92,Stacy McGee,27,LDE,16,10,339,6-3,Oklahoma,1/17/1990,4,5,Oakland Raiders / 6th / 205th pick /2013,WAS,2017,2025-08-15 14:39:35
31,Fabian Moreau,23,DB,16,0,200,6-0,UCLA,4/9/1994,Rook,1,Washington Redskins / 3rd / 81st pick /2017,WAS,2017,2025-08-15 14:39:35
76,Morgan Moses,26,RT,16,16,320,6-6,Virginia,3/3/1991,3,8,Washington Redskins / 3rd / 66th pick /2014,WAS,2017,2025-08-15 14:39:35
35,Montae Nicholson,22,SS,8,6,212,6-2,Michigan St.,12/4/1995,Rook,2,Washington Redskins / 4th / 123rd pick /2017,WAS,2017,2025-08-15 14:39:35
24,Josh Norman,30,RCB,14,14,195,6-0,Coastal Carolina,12/15/1987,5,5,Carolina Panthers / 5th / 143rd pick /2012,WAS,2017,2025-08-15 14:39:35
79,Ty Nsekhe,32,LT,11,5,325,6-8,Texas St.,10/27/1985,5,3,,WAS,2017,2025-08-15 14:39:35
48,Dare Ogunbowale,23,RB,2,0,205,5-10,Wisconsin,5/4/1994,Rook,0,,WAS,2017,2025-08-15 14:39:35
84,Niles Paul,28,TE,14,8,242,6-1,Nebraska,8/9/1989,6,1,Washington Redskins / 5th / 155th pick /2011,WAS,2017,2025-08-15 14:39:35
32,Samaje Perine,22,RB,16,8,240,5-11,Oklahoma,9/16/1995,Rook,5,Washington Redskins / 4th / 114th pick /2017,WAS,2017,2025-08-15 14:39:35
41,Otha Peters,23,LB,3,0,238,6-0,"Arkansas,Louisiana",2/27/1994,Rook,0,,WAS,2017,2025-08-15 14:39:35
11,Terrelle Pryor,28,WR,9,2,228,6-4,Ohio St.,6/20/1989,6,2,Oakland Raiders / 3rd / 1st pick /2011Supp,WAS,2017,2025-08-15 14:39:35
83,Brian Quick,28,WR,11,1,215,6-3,Appalachian St.,6/5/1989,5,1,St. Louis Rams / 2nd / 33rd pick /2012,WAS,2017,2025-08-15 14:39:35
86,Jordan Reed,27,TE,6,5,242,6-2,Florida,7/3/1990,4,2,Washington Redskins / 3rd / 85th pick /2013,WAS,2017,2025-08-15 14:39:35
74,Demetrius Rhaney,25,C,1,0,305,6-2,Tennessee St.,6/22/1992,2,0,St. Louis Rams / 7th / 250th pick /2014,WAS,2017,2025-08-15 14:39:35
45,Pete Robertson,25,LB,4,0,243,6-2,Texas Tech,12/12/1992,Rook,0,,WAS,2017,2025-08-15 14:39:35
6,Nick Rose,23,K,8,0,200,6-2,Texas,5/5/1994,Rook,1,,WAS,2017,2025-08-15 14:39:35
73,Chase Roullier,24,C,13,7,312,6-4,Wyoming,8/23/1993,Rook,4,Washington Redskins / 6th / 199th pick /2017,WAS,2017,2025-08-15 14:39:35
75,Brandon Scherff,26,RG,14,14,315,6-5,Iowa,12/26/1991,2,9,Washington Redskins / 1st / 5th pick /2015,WAS,2017,2025-08-15 14:39:35
94,Preston Smith,25,LOLB,16,16,265,6-5,Mississippi St.,11/17/1992,2,8,Washington Redskins / 2nd / 38th pick /2015,WAS,2017,2025-08-15 14:39:35
37,Fish Smithson,23,DB,2,0,196,5-11,"Hartnell,Kansas",3/18/1994,Rook,0,,WAS,2017,2025-08-15 14:39:35
50,Martrell Spaight,24,LB,15,6,243,6-0,Arkansas,8/5/1993,2,4,Washington Redskins / 5th / 141st pick /2015,WAS,2017,2025-08-15 14:39:35
87,Jeremy Sprinkle,23,TE,11,5,252,6-5,Arkansas,8/10/1994,Rook,0,Washington Redskins / 5th / 154th pick /2017,WAS,2017,2025-08-15 14:39:35
57,Nick Sundberg,30,LS,16,0,254,6-1,California,7/29/1987,7,1,,WAS,2017,2025-08-15 14:39:35
36,D.J. Swearinger,26,FS,16,16,205,5-10,South Carolina,9/1/1991,4,7,Houston Texans / 2nd / 57th pick /2013,WAS,2017,2025-08-15 14:39:35
25,Chris Thompson,27,RB,10,1,195,5-8,Florida St.,10/20/1990,4,6,Washington Redskins / 5th / 154th pick /2013,WAS,2017,2025-08-15 14:39:35
56,Zach Vigil,26,RILB,7,6,238,6-2,Utah St.,3/28/1991,2,3,,WAS,2017,2025-08-15 14:39:35
5,Tress Way,27,P,16,0,220,6-1,Oklahoma,4/18/1990,3,2,,WAS,2017,2025-08-15 14:39:35
71,Trent Williams,29,LT,10,10,320,6-5,Oklahoma,7/19/1988,7,6,Washington Redskins / 1st / 4th pick /2010,WAS,2017,2025-08-15 14:39:35
