No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
67,Jordan Mills,24,RT,13,13,316,6-5,Louisiana Tech,12/24/1990,1,6,Chicago Bears / 5th / 163rd pick /2013,CHI,2014,2025-08-15 13:46:09
19,Josh Morgan,29,WR,14,7,218,6-0,Virginia Tech,6/20/1985,6,1,San Francisco 49ers / 6th / 174th pick /2008,CHI,2014,2025-08-15 13:46:09
85,Matthew Mulligan,29,TE,2,1,258,6-4,Maine,1/18/1985,5,0,,CHI,2014,2025-08-15 13:46:09
21,Ryan Mundy,29,SS,16,16,215,6-1,West Virginia,2/11/1985,5,5,Pittsburgh Steelers / 6th / 194th pick /2008,CHI,2014,2025-08-15 13:46:09
16,Pat O'Donnell,23,P,16,0,223,6-4,Miami (FL),2/22/1991,Rook,2,Chicago Bears / 6th / 191st pick /2014,CHI,2014,2025-08-15 13:46:09
70,Michael Ola,26,LG,13,12,312,6-5,Hampton,4/19/1988,1,6,,CHI,2014,2025-08-15 13:46:09
24,Montell Owens,30,RB,3,0,225,5-10,Maine,5/4/1984,8,0,,CHI,2014,2025-08-15 13:46:09
92,Stephen Paea,26,RDT,16,16,306,6-1,Oregon St.,5/11/1988,3,5,Chicago Bears / 2nd / 53rd pick /2011,CHI,2014,2025-08-15 13:46:09
32,Senorise Perry,23,RB,16,0,210,6-0,Louisville,9/19/1991,Rook,0,,CHI,2014,2025-08-15 13:46:09
90,Jay Ratliff,33,LDT,11,11,303,6-4,Auburn,8/29/1981,9,4,Dallas Cowboys / 7th / 224th pick /2005,CHI,2014,2025-08-15 13:46:09
88,Dante Rosario,30,TE,16,3,244,6-3,Oregon,10/25/1984,7,1,Carolina Panthers / 5th / 155th pick /2007,CHI,2014,2025-08-15 13:46:09
13,Rashad Ross,24,WR,2,0,180,6-0,Arizona St.,2/2/1990,Rook,0,,CHI,2014,2025-08-15 13:46:09
76,Trevor Scott,30,DE,9,0,256,6-5,Buffalo,8/30/1984,6,0,Oakland Raiders / 6th / 169th pick /2008,CHI,2014,2025-08-15 13:46:09
96,Darryl Sharpton,26,LB,5,2,229,6-0,Miami (FL),1/1/1988,4,1,Houston Texans / 4th / 102nd pick /2010,CHI,2014,2025-08-15 13:46:09
68,Matt Slauson,28,LG,5,5,315,6-5,Nebraska,2/18/1986,5,2,New York Jets / 6th / 193rd pick /2009,CHI,2014,2025-08-15 13:46:09
18,Micheal Spurlock,31,WR,1,0,210,5-11,Mississippi,1/31/1983,8,0,,CHI,2014,2025-08-15 13:46:09
93,Will Sutton,23,LDT,15,5,290,6-1,Arizona St.,10/3/1991,Rook,2,Chicago Bears / 3rd / 82nd pick /2014,CHI,2014,2025-08-15 13:46:09
33,Charles Tillman,33,DB,2,2,210,6-2,Louisiana,2/23/1981,11,1,Chicago Bears / 2nd / 35th pick /2003,CHI,2014,2025-08-15 13:46:09
45,Brock Vereen,22,DB,16,4,199,6-0,Minnesota,8/17/1992,Rook,2,Chicago Bears / 4th / 131st pick /2014,CHI,2014,2025-08-15 13:46:09
49,Anthony Walters,26,DB,4,0,207,6-1,Delaware,9/19/1988,3,0,,CHI,2014,2025-08-15 13:46:09
94,Cornelius Washington,25,LB,13,0,280,6-4,Georgia,9/10/1989,1,1,Chicago Bears / 6th / 188th pick /2013,CHI,2014,2025-08-15 13:46:09
82,Chris Williams,27,WR,7,0,155,5-10,New Mexico St.,9/16/1987,Rook,1,,CHI,2014,2025-08-15 13:46:09
58,D.J. Williams,32,MLB,12,10,242,6-1,Miami (FL),7/20/1982,10,3,Denver Broncos / 1st / 17th pick /2004,CHI,2014,2025-08-15 13:46:09
24,Teddy Williams,26,DB,5,0,210,6-1,Texas-San Antonio,7/3/1988,2,0,,CHI,2014,2025-08-15 13:46:09
10,Marquess Wilson,22,WR,7,6,206,6-4,Washington St.,9/14/1992,1,1,Chicago Bears / 7th / 236th pick /2013,CHI,2014,2025-08-15 13:46:09
97,Willie Young,29,LDE,15,8,251,6-5,North Carolina St.,9/19/1985,4,4,Detroit Lions / 7th / 213th pick /2010,CHI,2014,2025-08-15 13:46:09
