No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
13,Josh McCown,36,QB,8,8,218,6-4,"SMU,Sam Houston St.",7/4/1979,13,5,Arizona Cardinals / 3rd / 81st pick /2002,CLE,2015,2025-08-15 13:50:37
98,Jamie Meder,24,DT,16,0,308,6-2,Ashland,4/12/1991,1,1,,CLE,2015,2025-08-15 13:50:37
64,Darrian Miller,22,T,6,0,307,6-5,Kentucky,4/8/1993,Rook,0,,CLE,2015,2025-08-15 13:50:37
51,Barkevious Mingo,25,LB,16,2,235,6-5,LSU,10/4/1990,2,2,Cleveland Browns / 1st / 6th pick /2013,CLE,2015,2025-08-15 13:50:37
15,Marlon Moore,28,WR,14,2,190,6-0,Fresno St.,9/3/1987,5,0,,CLE,2015,2025-08-15 13:50:37
41,Raheem Mostert,23,RB,3,0,212,5-10,Purdue,4/9/1992,Rook,0,,CLE,2015,2025-08-15 13:50:37
44,Nate Orchard,22,ROLB,15,11,251,6-3,Utah,1/5/1993,Rook,5,Cleveland Browns / 2nd / 51st pick /2015,CLE,2015,2025-08-15 13:50:37
67,Austin Pasztor,25,T,16,4,305,6-7,Virginia,11/26/1990,3,2,,CLE,2015,2025-08-15 13:50:37
33,Jordan Poyer,24,DB,14,4,191,6-0,Oregon St.,4/25/1991,2,3,Philadelphia Eagles / 7th / 218th pick /2013,CLE,2015,2025-08-15 13:50:37
17,Terrelle Pryor,26,WR,3,2,228,6-4,Ohio St.,6/20/1989,4,0,Oakland Raiders / 3rd / 1st pick /2011Supp,CLE,2015,2025-08-15 13:50:37
53,Craig Robertson,27,RILB,12,9,234,6-1,North Texas,2/11/1988,3,4,,CLE,2015,2025-08-15 13:50:37
40,De'Ante Saunders,23,DB,1,0,187,5-9,Tennessee St.,9/19/1992,Rook,0,,CLE,2015,2025-08-15 13:50:37
72,Mitchell Schwartz,26,RT,16,16,320,6-5,California,6/8/1989,3,6,Cleveland Browns / 2nd / 37th pick /2012,CLE,2015,2025-08-15 13:50:37
71,Danny Shelton,22,NT,16,15,345,6-2,Washington,8/20/1993,Rook,6,Cleveland Browns / 1st / 12th pick /2015,CLE,2015,2025-08-15 13:50:37
54,Scott Solomon,27,DE,2,0,262,6-3,Rice,11/5/1988,3,0,Tennessee Titans / 7th / 211th pick /2012,CLE,2015,2025-08-15 13:50:37
94,Randy Starks,32,LDT,15,15,305,6-4,Maryland,12/14/1983,11,6,Tennessee Titans / 3rd / 71st pick /2004,CLE,2015,2025-08-15 13:50:37
73,Joe Thomas,31,LT,16,16,312,6-6,Wisconsin,12/4/1984,8,12,Cleveland Browns / 1st / 3rd pick /2007,CLE,2015,2025-08-15 13:50:37
27,Robert Turbin,26,RB,3,0,225,5-10,Utah St.,12/2/1989,3,0,Seattle Seahawks / 4th / 106th pick /2012,CLE,2015,2025-08-15 13:50:37
31,Donte Whitner,30,SS,14,14,208,5-10,Ohio St.,7/24/1985,9,4,Buffalo Bills / 1st / 8th pick /2006,CLE,2015,2025-08-15 13:50:37
36,K'Waun Williams,24,DB,13,6,185,5-9,Pittsburgh,7/12/1991,1,3,,CLE,2015,2025-08-15 13:50:37
22,Tramon Williams,32,RCB,15,15,191,5-11,Louisiana Tech,3/16/1983,8,5,,CLE,2015,2025-08-15 13:50:37
28,Glenn Winston,26,RB,3,0,220,6-1,Michigan St.,4/29/1989,1,0,,CLE,2015,2025-08-15 13:50:37
