No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
98,Travis Hall,28,LDT,16,16,295,6-5,BYU,8/3/1972,5,7,Atlanta Falcons / 6th / 181st pick /1995,ATL,2000,2025-08-16 11:03:24
64,Bob Hallen,25,LG,16,5,305,6-3,Kent St.,3/9/1975,2,3,Atlanta Falcons / 2nd / 53rd pick /1998,ATL,2000,2025-08-16 11:03:24
95,Ed Jasper,27,RDT,15,15,293,6-2,Texas A&M,1/18/1973,3,6,Philadelphia Eagles / 6th / 198th pick /1997,ATL,2000,2025-08-16 11:03:24
84,Shawn Jefferson,31,WR,16,14,185,5-11,Central Florida,2/22/1969,9,7,Houston Oilers / 9th / 240th pick /1991,ATL,2000,2025-08-16 11:03:24
11,Doug Johnson,23,QB,4,2,225,6-2,Florida,10/27/1977,Rook,1,,ATL,2000,2025-08-16 11:03:24
55,Antony Jordan,26,LB,8,0,234,6-3,Vanderbilt,12/19/1974,2,0,Indianapolis Colts / 5th / 135th pick /1998,ATL,2000,2025-08-16 11:03:24
13,Danny Kanell,27,QB,5,1,218,6-3,Florida St.,11/21/1973,4,2,New York Giants / 4th / 130th pick /1996,ATL,2000,2025-08-16 11:03:24
51,Jeff Kelly,25,MLB,12,6,242,5-11,"S.F. Austin,Kansas St.",12/13/1975,1,3,Atlanta Falcons / 6th / 198th pick /1999,ATL,2000,2025-08-16 11:03:24
89,Reggie Kelly,23,TE,16,16,257,6-4,Mississippi St.,2/22/1977,1,3,Atlanta Falcons / 2nd / 42nd pick /1999,ATL,2000,2025-08-16 11:03:24
97,Patrick Kerney,24,LDE,16,16,272,6-5,Virginia,12/30/1976,1,6,Atlanta Falcons / 1st / 30th pick /1999,ATL,2000,2025-08-16 11:03:24
85,Brian Kozlowski,30,TE,16,3,250,6-3,Connecticut,10/4/1970,6,1,,ATL,2000,2025-08-16 11:03:24
81,Terance Mathis,33,WR,16,16,177,5-10,New Mexico,6/7/1967,10,6,New York Jets / 6th / 140th pick /1990,ATL,2000,2025-08-16 11:03:24
22,Gerald McBurrows,27,DB,16,4,208,5-11,Kansas,10/7/1973,5,2,St. Louis Rams / 7th / 214th pick /1995,ATL,2000,2025-08-16 11:03:24
62,Todd McClure,23,C,10,7,296,6-1,LSU,2/16/1977,Rook,2,Atlanta Falcons / 7th / 237th pick /1999,ATL,2000,2025-08-16 11:03:24
49,Dallas Neil,24,TE,6,0,215,6-1,Montana,9/30/1976,Rook,0,,ATL,2000,2025-08-16 11:03:24
26,Winslow Oliver,27,RB,12,0,180,5-7,New Mexico,3/3/1973,4,0,Carolina Panthers / 3rd / 73rd pick /1996,ATL,2000,2025-08-16 11:03:24
82,Mareno Philyaw,23,WR,1,0,208,6-2,Troy,12/19/1977,Rook,0,Atlanta Falcons / 6th / 172nd pick /2000,ATL,2000,2025-08-16 11:03:24
63,Evan Pilgrim,28,G,7,1,304,6-4,BYU,8/14/1972,4,1,Chicago Bears / 3rd / 87th pick /1995,ATL,2000,2025-08-16 11:03:24
48,Derek Rackley,23,TE,16,0,250,6-4,Minnesota,7/18/1977,Rook,0,,ATL,2000,2025-08-16 11:03:24
61,Anthony Redmon,29,G,4,4,308,6-5,Auburn,4/9/1971,6,1,Arizona Cardinals / 5th / 139th pick /1994,ATL,2000,2025-08-16 11:03:24
20,Ron Rivers,29,RB,6,0,205,5-8,Fresno St.,11/13/1971,5,0,,ATL,2000,2025-08-16 11:03:24
74,Ephraim Salaam,24,RT,14,10,310,6-7,San Diego St.,6/19/1976,2,4,Atlanta Falcons / 7th / 199th pick /1998,ATL,2000,2025-08-16 11:03:24
67,Wes Shivers,23,T,3,0,298,6-5,Mississippi St.,3/8/1977,Rook,0,Tennessee Titans / 7th / 237th pick /2000,ATL,2000,2025-08-16 11:03:24
53,Mark Simoneau,23,LB,14,4,245,6-0,Kansas St.,1/16/1977,Rook,2,Atlanta Falcons / 3rd / 67th pick /2000,ATL,2000,2025-08-16 11:03:24
91,Brady Smith,27,RDE,15,14,274,6-5,Colorado St.,6/5/1973,4,6,New Orleans Saints / 3rd / 70th pick /1996,ATL,2000,2025-08-16 11:03:24
43,Maurice Smith,24,RB,10,0,235,6-0,North Carolina A&T,9/7/1976,Rook,0,,ATL,2000,2025-08-16 11:03:24
4,Dan Stryzinski,35,P,16,0,237,6-0,Indiana,5/15/1965,10,2,,ATL,2000,2025-08-16 11:03:24
93,Shawn Swayda,26,DE,16,0,290,6-5,Arizona St.,9/4/1974,2,1,Chicago Bears / 6th / 196th pick /1997,ATL,2000,2025-08-16 11:03:24
79,Henry Taylor,25,DT,5,0,295,6-2,South Carolina,11/29/1975,2,0,,ATL,2000,2025-08-16 11:03:24
66,Michael Thompson,23,T,2,2,295,6-4,Tennessee St.,2/11/1977,Rook,1,Atlanta Falcons / 4th / 100th pick /2000,ATL,2000,2025-08-16 11:03:24
58,Jessie Tuggle,35,MLB,8,7,230,5-11,Valdosta St.,4/4/1965,13,3,,ATL,2000,2025-08-16 11:03:24
37,Darrick Vaughn,22,DB,16,0,193,5-11,Texas St.,10/2/1978,Rook,9,Atlanta Falcons / 7th / 211th pick /2000,ATL,2000,2025-08-16 11:03:24
96,Chris White,24,DE,5,0,285,6-3,"UNLV,Southern",9/28/1976,Rook,0,Jacksonville Jaguars / 7th / 246th pick /1999,ATL,2000,2025-08-16 11:03:24
70,Bob Whitfield,29,LT,15,15,318,6-5,Stanford,10/18/1971,8,6,Atlanta Falcons / 1st / 8th pick /1992,ATL,2000,2025-08-16 11:03:24
99,Chuck Wiley,25,DE,16,0,275,6-5,LSU,3/6/1975,1,1,Carolina Panthers / 3rd / 62nd pick /1998,ATL,2000,2025-08-16 11:03:24
21,Elijah Williams,25,DB,15,3,181,5-10,Florida,8/20/1975,2,2,Atlanta Falcons / 6th / 166th pick /1998,ATL,2000,2025-08-16 11:03:24
