No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
47,Arnold Ebiketie,23,OLB,16,1,250,6-2,"Temple,Penn St.",1/23/1999,Rook,2,Atlanta Falcons / 2nd / 38th pick /2022,ATL,2022,2025-08-15 13:39:10
71,Chuma Edoga,25,T,2,1,315,6-4,USC,5/25/1997,3,1,New York Jets / 3rd / 92nd pick /2019,ATL,2022,2025-08-15 13:39:10
89,Bryan Edwards,24,WR,7,1,212,6-3,South Carolina,11/13/1998,2,0,Las Vegas Raiders / 3rd / 81st pick /2020,ATL,2022,2025-08-15 13:39:10
54,Rashaan Evans,27,LLB,17,17,232,6-2,Alabama,11/8/1995,4,7,Tennessee Titans / 1st / 22nd pick /2018,ATL,2022,2025-08-15 13:39:10
21,Rashad Fenton,25,CB,2,1,193,5-11,South Carolina,2/17/1997,3,0,Kansas City Chiefs / 6th / 201st pick /2019,ATL,2022,2025-08-15 13:39:10
86,Anthony Firkser,27,FB,11,1,241,6-2,Harvard,2/19/1995,4,1,,ATL,2022,2025-08-15 13:39:10
28,Mike Ford,27,CB,17,2,199,6-0,SE Missouri St.,8/4/1995,4,1,,ATL,2022,2025-08-15 13:39:10
15,Feleipe Franks,25,QB,11,1,241,6-6,"Florida,Arkansas",12/22/1997,1,0,,ATL,2022,2025-08-15 13:39:10
66,Colby Gossett,27,G,17,4,311,6-5,Appalachian St.,6/23/1995,4,2,Minnesota Vikings / 6th / 213th pick /2018,ATL,2022,2025-08-15 13:39:10
95,Ta'Quon Graham,24,LDT,11,9,300,6-4,Texas,12/1/1998,1,4,Atlanta Falcons / 5th / 148th pick /2021,ATL,2022,2025-08-15 13:39:10
27,Richie Grant,25,SS,17,17,200,6-0,Central Florida,11/9/1997,1,6,Atlanta Falcons / 2nd / 40th pick /2021,ATL,2022,2025-08-15 13:39:10
34,Darren Hall,22,RCB,17,9,195,6-0,San Diego St.,5/2/2000,1,3,Atlanta Falcons / 4th / 108th pick /2021,ATL,2022,2025-08-15 13:39:10
23,Erik Harris,32,S,14,1,225,6-2,California (PA),4/2/1990,6,1,,ATL,2022,2025-08-15 13:39:10
32,Jaylinn Hawkins,25,FS,16,16,208,6-1,California,8/25/1997,2,6,Atlanta Falcons / 4th / 134th pick /2020,ATL,2022,2025-08-15 13:39:10
29,Casey Hayward,33,LCB/RCB,6,6,192,5-11,Vanderbilt,9/9/1989,10,2,Green Bay Packers / 2nd / 62nd pick /2012,ATL,2022,2025-08-15 13:39:10
61,Matt Hennessy,25,C,11,3,315,6-3,Temple,11/17/1997,2,2,Atlanta Falcons / 3rd / 78th pick /2020,ATL,2022,2025-08-15 13:39:10
46,Parker Hesse,27,TE,17,7,251,6-3,Iowa,5/26/1995,1,1,,ATL,2022,2025-08-15 13:39:10
12,KhaDarel Hodge,27,WR,17,1,210,6-2,"Alcorn St.,Hinds CC,Prairie View A&M",1/3/1995,4,2,,ATL,2022,2025-08-15 13:39:10
93,Timmy Horne,25,DE,17,5,323,6-4,"Charlotte,Kansas St.",10/25/1997,Rook,3,,ATL,2022,2025-08-15 13:39:10
42,Caleb Huntley,24,RB,12,0,229,5-10,Ball St.,9/15/1998,1,2,,ATL,2022,2025-08-15 13:39:10
74,Germain Ifedi,28,G,17,0,325,6-5,Texas A&M,6/2/1994,6,1,Seattle Seahawks / 1st / 31st pick /2016,ATL,2022,2025-08-15 13:39:10
97,Grady Jarrett,29,RDT,17,17,294,6-1,Clemson,4/28/1993,7,7,Atlanta Falcons / 5th / 137th pick /2015,ATL,2022,2025-08-15 13:39:10
79,Jaleel Johnson,28,DT,6,0,316,6-3,Iowa,7/12/1994,5,0,Minnesota Vikings / 4th / 109th pick /2017,ATL,2022,2025-08-15 13:39:10
7,Younghoe Koo,28,K,17,0,195,5-10,Georgia Southern,8/3/1994,5,4,,ATL,2022,2025-08-15 13:39:10
53,Nick Kwiatkoski,29,LB,12,0,242,6-2,West Virginia,5/26/1993,6,1,Chicago Bears / 4th / 113th pick /2016,ATL,2022,2025-08-15 13:39:10
55,Nathan Landman,24,LB,7,0,235,6-3,Colorado,11/19/1998,Rook,0,,ATL,2022,2025-08-15 13:39:10
63,Chris Lindstrom,25,RG,17,17,310,6-4,Boston Col.,2/28/1997,3,11,Atlanta Falcons / 1st / 14th pick /2019,ATL,2022,2025-08-15 13:39:10
5,Drake London,21,WR,17,15,215,6-4,USC,7/24/2001,Rook,9,Atlanta Falcons / 1st / 8th pick /2022,ATL,2022,2025-08-15 13:39:10
51,DeAngelo Malone,23,LB,15,0,235,6-3,Western Kentucky,7/12/1999,Rook,1,Atlanta Falcons / 3rd / 82nd pick /2022,ATL,2022,2025-08-15 13:39:10
1,Marcus Mariota,29,QB,13,13,222,6-4,Oregon,10/30/1993,7,11,Tennessee Titans / 1st / 2nd pick /2015,ATL,2022,2025-08-15 13:39:10
21,Dean Marlowe,30,S,8,1,205,6-1,James Madison,7/25/1992,7,1,,ATL,2022,2025-08-15 13:39:10
70,Jake Matthews,30,LT,17,17,310,6-5,Texas A&M,2/11/1992,8,8,Atlanta Falcons / 1st / 6th pick /2014,ATL,2022,2025-08-15 13:39:10
48,Liam McCullough,25,LS,17,0,245,6-2,Ohio St.,6/5/1997,1,1,,ATL,2022,2025-08-15 13:39:10
76,Kaleb McGary,27,RT,17,17,330,6-6,Washington,2/22/1995,3,8,Atlanta Falcons / 1st / 31st pick /2019,ATL,2022,2025-08-15 13:39:10
20,Jovante Moffatt,26,S,3,0,210,6-0,Middle Tenn. St.,12/25/1996,2,0,,ATL,2022,2025-08-15 13:39:10
64,Ryan Neuzil,25,G,9,0,305,6-3,Appalachian St.,7/31/1997,1,1,,ATL,2022,2025-08-15 13:39:10
92,Adetokunbo Ogundeji,24,LDE,16,16,268,6-4,Notre Dame,10/9/1998,1,6,Atlanta Falcons / 5th / 182nd pick /2021,ATL,2022,2025-08-15 13:39:10
26,Isaiah Oliver,26,LCB/RCB,12,5,202,6-0,Colorado,9/30/1996,4,2,Atlanta Falcons / 2nd / 58th pick /2018,ATL,2022,2025-08-15 13:39:10
84,Cordarrelle Patterson,31,RB,13,11,220,6-2,Tennessee,3/17/1991,9,7,Minnesota Vikings / 1st / 29th pick /2013,ATL,2022,2025-08-15 13:39:10
13,Bradley Pinion,28,P,17,0,265,6-5,Clemson,6/1/1994,7,2,San Francisco 49ers / 5th / 165th pick /2015,ATL,2022,2025-08-15 13:39:10
8,Kyle Pitts,22,TE,10,10,250,6-6,Florida,10/6/2000,1,4,Atlanta Falcons / 1st / 4th pick /2021,ATL,2022,2025-08-15 13:39:10
85,MyCole Pruitt,30,TE,13,4,258,6-2,Southern Illinois,3/24/1992,7,2,Minnesota Vikings / 5th / 143rd pick /2015,ATL,2022,2025-08-15 13:39:10
4,Desmond Ridder,23,QB,4,4,215,6-4,Cincinnati,8/31/1999,Rook,3,Atlanta Falcons / 3rd / 74th pick /2022,ATL,2022,2025-08-15 13:39:10
94,Anthony Rush,26,RDE,4,4,361,6-4,Ala-Birmingham,9/1/1996,3,2,,ATL,2022,2025-08-15 13:39:10
40,Keith Smith,30,WR,17,6,240,6-0,San Jose St.,4/8/1992,8,0,,ATL,2022,2025-08-15 13:39:10
24,AJ Terrell,24,LCB/RCB,14,14,200,6-1,Clemson,9/23/1998,2,4,Atlanta Falcons / 1st / 16th pick /2020,ATL,2022,2025-08-15 13:39:10
3,Mykal Walker,25,MLB,16,12,235,6-3,"Azusa Pacific,Fresno St.",8/28/1997,2,6,Atlanta Falcons / 4th / 119th pick /2020,ATL,2022,2025-08-15 13:39:10
68,Elijah Wilkinson,27,LG,9,9,310,6-6,Massachusetts,2/10/1995,5,4,,ATL,2022,2025-08-15 13:39:10
35,Avery Williams,24,RB,17,3,195,5-9,Boise St.,7/15/1998,1,1,Atlanta Falcons / 5th / 183rd pick /2021,ATL,2022,2025-08-15 13:39:10
6,Damien Williams,30,RB,1,1,221,5-11,Oklahoma,4/3/1992,8,0,,ATL,2022,2025-08-15 13:39:10
5,Logan Woodside,27,QB,1,0,201,6-2,Toledo,1/27/1995,2,0,Cincinnati Bengals / 7th / 249th pick /2018,ATL,2022,2025-08-15 13:39:10
17,Olamide Zaccheaus,25,WR,17,13,199,5-8,Virginia,7/23/1997,3,6,,ATL,2022,2025-08-15 13:39:10
