No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
74,Gene Chilton,23,C,11,0,281,6-3,Texas,3/27/1964,1,1,St. Louis Cardinals / 3rd / 59th pick /1986,CRD,1987,2025-08-16 10:56:17
79,Bob Clasby,27,LDT,12,12,260,6-5,Notre Dame,9/28/1960,1,5,Seattle Seahawks / 9th / 236th pick /1983,CRD,1987,2025-08-16 10:56:17
85,Clarence Collins,25,WR,1,0,180,6-1,Illinois St.,2/1/1962,Rook,0,San Diego Chargers / 3rd / 62nd pick /1984Supp,CRD,1987,2025-08-16 10:56:17
20,Travis Curtis,22,DB,13,1,180,5-10,West Virginia,9/27/1965,Rook,2,,CRD,1987,2025-08-16 10:56:17
53,Wayne Davis,23,LB,12,1,213,6-1,Alabama,3/10/1964,Rook,1,St. Louis Cardinals / 9th / 229th pick /1987,CRD,1987,2025-08-16 10:56:17
17,Al Del Greco,25,K,3,0,200,5-10,Auburn,3/2/1962,3,0,,CRD,1987,2025-08-16 10:56:17
73,Mark Duda,26,DT,3,3,273,6-3,Maryland,2/4/1961,4,1,St. Louis Cardinals / 4th / 96th pick /1983,CRD,1987,2025-08-16 10:56:17
79,Gary Dulin,30,DT,3,3,275,6-4,Ohio St.,1/20/1957,1,1,,CRD,1987,2025-08-16 10:56:17
31,Earl Ferrell,29,FB,11,11,225,6-0,East Tennessee St.,3/27/1958,5,7,St. Louis Cardinals / 5th / 125th pick /1982,CRD,1987,2025-08-16 10:56:17
59,Phil Forney,24,LB,3,0,230,6-2,East Tennessee St.,9/18/1963,Rook,0,,CRD,1987,2025-08-16 10:56:17
13,Jim Gallery,26,K,13,0,190,6-1,Minnesota,9/15/1961,Rook,-1,Tampa Bay Buccaneers / 10th / 254th pick /1984,CRD,1987,2025-08-16 10:56:17
65,David Galloway,28,DE,4,3,277,6-3,Florida,2/16/1959,5,1,St. Louis Cardinals / 2nd / 38th pick /1982,CRD,1987,2025-08-16 10:56:17
76,Mark Garalczyk,23,DT,11,3,272,6-5,Western Michigan,8/12/1964,Rook,2,St. Louis Cardinals / 6th / 146th pick /1987,CRD,1987,2025-08-16 10:56:17
10,Sammy Garza,22,QB,2,1,184,6-1,Texas-El Paso,7/10/1965,Rook,1,Seattle Seahawks / 8th / 216th pick /1987,CRD,1987,2025-08-16 10:56:17
40,Don Goodman,30,RB,3,0,214,5-11,Cincinnati,4/23/1957,Rook,0,,CRD,1987,2025-08-16 10:56:17
81,Roy Green,30,WR,12,12,195,6-0,Henderson St.,6/30/1957,8,8,St. Louis Cardinals / 4th / 89th pick /1979,CRD,1987,2025-08-16 10:56:17
75,Curtis Greer,30,RDE,10,9,255,6-4,Michigan,11/10/1957,7,4,St. Louis Cardinals / 1st / 6th pick /1980,CRD,1987,2025-08-16 10:56:17
19,Shawn Halloran,23,QB,3,2,217,6-4,Boston Col.,4/23/1964,Rook,1,,CRD,1987,2025-08-16 10:56:17
89,William Harris,22,TE,10,3,239,6-4,"Texas,Bishop",2/10/1965,Rook,0,St. Louis Cardinals / 7th / 195th pick /1987,CRD,1987,2025-08-16 10:56:17
29,Johnny Holloway,24,DB,3,1,181,5-11,"Northwestern,Kansas",11/8/1963,1,1,Dallas Cowboys / 7th / 185th pick /1986,CRD,1987,2025-08-16 10:56:17
83,Don Holmes,26,WR,11,1,180,5-10,"Colorado,Colorado Mesa",4/1/1961,1,1,Atlanta Falcons / 12th / 318th pick /1984,CRD,1987,2025-08-16 10:56:17
11,Greg Horne,23,P,5,0,188,6-0,Arkansas,11/22/1964,Rook,1,Cincinnati Bengals / 5th / 139th pick /1987,CRD,1987,2025-08-16 10:56:17
21,Mark Jackson,25,DB,11,4,180,5-9,Abilene Christian,3/16/1962,Rook,2,,CRD,1987,2025-08-16 10:56:17
50,Ilia Jarostchuk,23,LB,12,0,231,6-3,New Hampshire,8/1/1964,Rook,1,St. Louis Cardinals / 5th / 127th pick /1987,CRD,1987,2025-08-16 10:56:17
27,Gregg Johnson,29,DB,8,0,191,6-1,Oklahoma St.,10/20/1958,6,1,,CRD,1987,2025-08-16 10:56:17
87,Troy Johnson,25,WR,14,2,180,6-1,"Southeastern Louisiana,Southern",10/20/1962,1,3,,CRD,1987,2025-08-16 10:56:17
54,E.J. Junior,28,RLB,13,13,238,6-3,Alabama,12/8/1959,6,6,St. Louis Cardinals / 1st / 5th pick /1981,CRD,1987,2025-08-16 10:56:17
70,Derek Kennard,25,C,12,11,285,6-3,Nevada,9/9/1962,1,6,St. Louis Cardinals / 2nd / 45th pick /1984Supp,CRD,1987,2025-08-16 10:56:17
80,Bob Keseday,22,TE,3,0,225,6-4,Texas-El Paso,1/9/1965,Rook,0,,CRD,1987,2025-08-16 10:56:17
15,Neil Lomax,28,QB,12,12,215,6-3,Portland St.,2/17/1959,6,13,St. Louis Cardinals / 2nd / 33rd pick /1981,CRD,1987,2025-08-16 10:56:17
47,Cedric Mack,27,RCB,10,10,193,6-0,Baylor,9/14/1960,4,4,St. Louis Cardinals / 2nd / 44th pick /1983,CRD,1987,2025-08-16 10:56:17
58,Terence Mack,23,LB,5,0,240,6-3,Clemson,7/9/1964,Rook,0,,CRD,1987,2025-08-16 10:56:17
38,Mark Mathis,22,DB,2,1,178,5-9,Liberty,8/23/1965,Rook,1,,CRD,1987,2025-08-16 10:56:17
27,Tony Mayes,23,DB,3,2,200,6-0,Kentucky,5/19/1964,Rook,1,Tampa Bay Buccaneers / 5th / 137th pick /1987,CRD,1987,2025-08-16 10:56:17
33,Derrick McAdoo,22,RB,15,2,198,5-10,Baylor,4/2/1965,Rook,2,,CRD,1987,2025-08-16 10:56:17
86,Adrian McBride,24,WR,3,0,195,6-0,"Tennessee,Missouri",3/23/1963,Rook,0,,CRD,1987,2025-08-16 10:56:17
46,Tim McDonald,22,DB,3,0,215,6-2,USC,1/6/1965,Rook,0,St. Louis Cardinals / 2nd / 34th pick /1987,CRD,1987,2025-08-16 10:56:17
30,Stump Mitchell,28,RB,12,12,188,5-9,The Citadel,3/15/1959,6,10,St. Louis Cardinals / 9th / 226th pick /1981,CRD,1987,2025-08-16 10:56:17
68,Mike Morris,26,LS,14,0,276,6-5,Truman St.,2/22/1961,1,1,,CRD,1987,2025-08-16 10:56:17
57,Niko Noga,25,MLB,12,12,234,6-1,Hawaii,3/1/1962,3,6,St. Louis Cardinals / 8th / 201st pick /1984,CRD,1987,2025-08-16 10:56:17
57,Pete Noga,23,LB,3,3,212,6-0,Hawaii,6/24/1964,Rook,2,,CRD,1987,2025-08-16 10:56:17
85,Jay Novacek,25,TE,7,4,234,6-4,Wyoming,10/24/1962,2,3,St. Louis Cardinals / 6th / 158th pick /1985,CRD,1987,2025-08-16 10:56:17
78,Freddie Joe Nunn,25,LDE,12,12,262,6-5,Mississippi,4/9/1962,2,6,St. Louis Cardinals / 1st / 18th pick /1985,CRD,1987,2025-08-16 10:56:17
56,Jeff Paine,26,LB,1,0,224,6-2,Texas A&M,8/19/1961,3,0,Kansas City Chiefs / 5th / 134th pick /1984,CRD,1987,2025-08-16 10:56:17
67,Ron Pasquale,23,G,1,0,266,6-2,Akron,2/28/1964,Rook,0,,CRD,1987,2025-08-16 10:56:17
64,Todd Peat,23,LG,12,8,300,6-2,Northern Illinois,5/20/1964,Rook,5,St. Louis Cardinals / 11th / 285th pick /1987,CRD,1987,2025-08-16 10:56:17
70,Victor Perry,23,T,1,0,278,6-5,Georgia,2/26/1964,Rook,0,,CRD,1987,2025-08-16 10:56:17
42,John Preston,25,DB,5,0,207,6-0,"TCU,Central Oklahoma",8/28/1962,Rook,0,,CRD,1987,2025-08-16 10:56:17
51,Keith Radecic,24,C,3,3,260,6-1,Penn St.,12/24/1963,Rook,2,,CRD,1987,2025-08-16 10:56:17
63,Tootie Robbins,29,RT,14,14,303,6-5,East Carolina,6/2/1958,5,7,St. Louis Cardinals / 4th / 90th pick /1982,CRD,1987,2025-08-16 10:56:17
14,Mark Royals,22,P,1,0,225,6-5,"Chowan,Appalachian St.",6/22/1965,1,0,,CRD,1987,2025-08-16 10:56:17
51,Mike Ruether,25,C,12,1,279,6-4,Texas,9/20/1962,1,1,St. Louis Cardinals / 1st / 17th pick /1984Supp,CRD,1987,2025-08-16 10:56:17
72,Rod Saddler,22,DE,12,3,276,6-5,Texas A&M,9/26/1965,Rook,2,St. Louis Cardinals / 4th / 90th pick /1987,CRD,1987,2025-08-16 10:56:17
39,Broderick Sargent,25,RB,15,1,215,5-10,Baylor,9/16/1962,1,1,,CRD,1987,2025-08-16 10:56:17
23,Ed Scott,26,DB,3,0,182,5-10,Grambling St.,2/15/1961,Rook,0,,CRD,1987,2025-08-16 10:56:17
69,Colin Scotts,24,DT,7,3,263,6-5,Hawaii,4/26/1963,Rook,2,St. Louis Cardinals / 3rd / 70th pick /1987,CRD,1987,2025-08-16 10:56:17
67,Luis Sharpe,27,LT,12,12,275,6-5,UCLA,6/16/1960,5,8,St. Louis Cardinals / 1st / 16th pick /1982,CRD,1987,2025-08-16 10:56:17
36,Vai Sikahema,25,RB,15,0,181,5-9,BYU,8/29/1962,1,1,St. Louis Cardinals / 10th / 254th pick /1986,CRD,1987,2025-08-16 10:56:17
25,Ken Sims,24,DB,3,2,177,5-9,Iowa,11/9/1963,Rook,1,,CRD,1987,2025-08-16 10:56:17
84,J.T. Smith,32,WR,15,14,185,6-2,North Texas,10/29/1955,9,11,,CRD,1987,2025-08-16 10:56:17
61,Lance Smith,24,RG,15,15,283,6-3,LSU,1/1/1963,2,12,St. Louis Cardinals / 3rd / 72nd pick /1985,CRD,1987,2025-08-16 10:56:17
45,Leonard Smith,27,SS,15,15,200,5-11,McNeese St.,9/2/1960,4,5,St. Louis Cardinals / 1st / 17th pick /1983,CRD,1987,2025-08-16 10:56:17
17,Jason Staurovsky,24,K,2,0,167,5-9,Tulsa,3/23/1963,1,0,,CRD,1987,2025-08-16 10:56:17
18,Cliff Stoudt,32,QB,12,0,215,6-4,Youngstown St.,3/27/1955,7,0,Pittsburgh Steelers / 5th / 121st pick /1977,CRD,1987,2025-08-16 10:56:17
68,Charles Vatterott,23,G,2,1,263,6-4,Texas St.,1/31/1964,Rook,1,,CRD,1987,2025-08-16 10:56:17
66,Tom Welter,23,G,3,3,280,6-5,Nebraska,2/24/1964,Rook,2,,CRD,1987,2025-08-16 10:56:17
24,Ron Wolfley,25,RB,12,4,225,6-0,West Virginia,10/14/1962,2,1,St. Louis Cardinals / 4th / 104th pick /1985,CRD,1987,2025-08-16 10:56:17
48,Charles Wright,23,DB,3,0,178,5-9,Tulsa,4/5/1964,Rook,0,St. Louis Cardinals / 10th / 257th pick /1987,CRD,1987,2025-08-16 10:56:17
43,Lonnie Young,24,FS,12,12,205,6-1,Michigan St.,7/18/1963,2,4,St. Louis Cardinals / 12th / 325th pick /1985,CRD,1987,2025-08-16 10:56:17
